fiscal_yr,service_id,service_name_en,service_name_fr,service_std_id,service_std_en,service_std_fr,service_std_url_en,service_std_url_fr,service_std_type,target_type,service_std_target,volume_meeting_target,total_volume,performance,gcss_tool_fiscal_yr,channel,standard_channel_comment_en,standard_channel_comment_fr,standard_comment_en,standard_comment_fr,realtime_result_url_en,realtime_result_url_fr,department_name_en,department_name_fr
2020-2021,125,Domestic Statistics and Market Information Web,Statistiques canadiennes et site Web d'information sur les marchés,412,Red Meat & Livestock Sector - Reports: Monthly Update Frequency,Secteur des viandes rouges et bétail - Fréquence de la mise à jour des rapports mensuels,https://agriculture.canada.ca/en/canadas-agriculture-sectors/animal-industry/poultry-and-egg-market-information/service-standards-poultry-and-egg-market-information/https://agriculture.canada.ca/en/canadas-agriculture-sectors/animal-industry/red-meat-and-livestock-market-information/service-standards-red-meat-and-livestock-reports/https://agriculture.canada.ca/en/canadas-agriculture-sectors/horticulture/horticulture-sector-reports,https://agriculture.canada.ca/fr/secteurs-agricoles-du-canada/production-animale/information-marche-volaille-oeufs/normes-service-linformation-marche-volaille-oeufs/https://agriculture.canada.ca/fr/secteurs-agricoles-du-canada/production-animale/information-marche-viandes-rouges/normes-service-relatives-aux-rapports-animaux-viande-rouge-betail/https://agriculture.canada.ca/fr/secteurs-agricoles-du-canada/horticulture/rapports-lindustrie-horticole,acces,percentage,80,53,57,93.0,2020-2021,onl,,,,,,,Agriculture and Agri-Food Canada,Agriculture et Agroalimentaire Canada
2020-2021,125,Domestic Statistics and Market Information Web,Statistiques canadiennes et site Web d'information sur les marchés,402,Horticulture Industry - Reports: Daily Update Frequency,Industrie horticole - Fréquence de la mise à jour des rapports quotidiens,https://agriculture.canada.ca/en/canadas-agriculture-sectors/animal-industry/poultry-and-egg-market-information/service-standards-poultry-and-egg-market-information/https://agriculture.canada.ca/en/canadas-agriculture-sectors/animal-industry/red-meat-and-livestock-market-information/service-standards-red-meat-and-livestock-reports/https://agriculture.canada.ca/en/canadas-agriculture-sectors/horticulture/horticulture-sector-reports,https://agriculture.canada.ca/fr/secteurs-agricoles-du-canada/production-animale/information-marche-volaille-oeufs/normes-service-linformation-marche-volaille-oeufs/https://agriculture.canada.ca/fr/secteurs-agricoles-du-canada/production-animale/information-marche-viandes-rouges/normes-service-relatives-aux-rapports-animaux-viande-rouge-betail/https://agriculture.canada.ca/fr/secteurs-agricoles-du-canada/horticulture/rapports-lindustrie-horticole,acces,percentage,80,488,514,95.0,2020-2021,onl,,,,,,,Agriculture and Agri-Food Canada,Agriculture et Agroalimentaire Canada
2020-2021,125,Domestic Statistics and Market Information Web,Statistiques canadiennes et site Web d'information sur les marchés,413,Red Meat & Livestock Sector - Reports: Annual Update Frequency,Secteur des viandes rouges et bétail - Fréquence de la mise à jour des rapports annuels,https://agriculture.canada.ca/en/canadas-agriculture-sectors/animal-industry/poultry-and-egg-market-information/service-standards-poultry-and-egg-market-information/https://agriculture.canada.ca/en/canadas-agriculture-sectors/animal-industry/red-meat-and-livestock-market-information/service-standards-red-meat-and-livestock-reports/https://agriculture.canada.ca/en/canadas-agriculture-sectors/horticulture/horticulture-sector-reports,https://agriculture.canada.ca/fr/secteurs-agricoles-du-canada/production-animale/information-marche-volaille-oeufs/normes-service-linformation-marche-volaille-oeufs/https://agriculture.canada.ca/fr/secteurs-agricoles-du-canada/production-animale/information-marche-viandes-rouges/normes-service-relatives-aux-rapports-animaux-viande-rouge-betail/https://agriculture.canada.ca/fr/secteurs-agricoles-du-canada/horticulture/rapports-lindustrie-horticole,acces,percentage,80,39,47,83.0,2020-2021,onl,,,,,,,Agriculture and Agri-Food Canada,Agriculture et Agroalimentaire Canada
2020-2021,136,AgriAssurance: National Industry Association Component,Programme Agri-assurance : Volet Associations nationales de l'industrie,374,Send you a payment within 30 business days of receipt of a duly completed and documented claim. This is applicable only if an agreement is signed,Expédier un paiement dans les 30 jours ouvrables suivant la réception d’une demande de règlement dûment remplie et justifiée. Cette mesure s’applique uniquement si une entente est signée,https://agriculture.canada.ca/en/agricultural-programs-and-services/agriassurance-program-national-industry-association-component/step-4-after-you-apply,https://agriculture.canada.ca/fr/programmes-services-agricoles/programme-agri-assurance-volet-associations-nationales-lindustrie/etape-4-apres-avoir-presente-votre-demande,time,percentage,80,90,92,98.0,2020-2021,onl,,,,,,,Agriculture and Agri-Food Canada,Agriculture et Agroalimentaire Canada
2020-2021,136,AgriAssurance: National Industry Association Component,Programme Agri-assurance : Volet Associations nationales de l'industrie,370,Respond to general inquiries made to our phone number before the end of the next business day,De répondre aux demandes de renseignements générales que nous recevons par téléphone avant la fin du jour ouvrable suivant,https://agriculture.canada.ca/en/agricultural-programs-and-services/agriassurance-program-national-industry-association-component/step-4-after-you-apply,https://agriculture.canada.ca/fr/programmes-services-agricoles/programme-agri-assurance-volet-associations-nationales-lindustrie/etape-4-apres-avoir-presente-votre-demande,time,percentage,80,14,14,100.0,2020-2021,tel,,,,,,,Agriculture and Agri-Food Canada,Agriculture et Agroalimentaire Canada
2020-2021,136,AgriAssurance: National Industry Association Component,Programme Agri-assurance : Volet Associations nationales de l'industrie,2397,Notify you in writing of final approval or rejection within 100 business days of the application being deemed complete.,D'évaluer votre demande et de vous envoyer une lettre d'approbation ou de rejet dans un délai de 100 jours ouvrables à compter de la date de réception de votre demande complète.,https://agriculture.canada.ca/en/agricultural-programs-and-services/agriassurance-program-national-industry-association-component/step-4-after-you-apply,https://agriculture.canada.ca/fr/programmes-services-agricoles/programme-agri-assurance-volet-associations-nationales-lindustrie/etape-4-apres-avoir-presente-votre-demande,time,percentage,80,6,7,86.0,2020-2021,eml,,,,,,,Agriculture and Agri-Food Canada,Agriculture et Agroalimentaire Canada
2020-2021,136,AgriAssurance: National Industry Association Component,Programme Agri-assurance : Volet Associations nationales de l'industrie,2396,Respond to general inquiries made to our email address before the end of the next business day.,De répondre aux demandes de renseignements générales que nous recevons par courriel avant la fin du jour ouvrable suivant.,https://agriculture.canada.ca/en/agricultural-programs-and-services/agriassurance-program-national-industry-association-component/step-4-after-you-apply,https://agriculture.canada.ca/fr/programmes-services-agricoles/programme-agri-assurance-volet-associations-nationales-lindustrie/etape-4-apres-avoir-presente-votre-demande,time,percentage,80,15,15,100.0,2020-2021,eml,,,,,,,Agriculture and Agri-Food Canada,Agriculture et Agroalimentaire Canada
2020-2021,136,AgriAssurance: National Industry Association Component,Programme Agri-assurance : Volet Associations nationales de l'industrie,2395,Send you an email acknowledging receipt of your application within 1 business day.,D'accuser réception de votre demande dans un délai d'un jour ouvrable.,https://agriculture.canada.ca/en/agricultural-programs-and-services/agriassurance-program-national-industry-association-component/step-4-after-you-apply,https://agriculture.canada.ca/fr/programmes-services-agricoles/programme-agri-assurance-volet-associations-nationales-lindustrie/etape-4-apres-avoir-presente-votre-demande,time,percentage,80,8,8,100.0,2020-2021,eml,,,,,,,Agriculture and Agri-Food Canada,Agriculture et Agroalimentaire Canada
2020-2021,132,Saint-Hyacinthe Research and Development Centre's Industrial Program,Programme industriel du Centre de recherche et de développement de Saint-Hyacinthe,366,Acknowledge receipt of your application within 1 business day,Accuser réception de votre demande dans un délai d’un jour ouvrable,https://agriculture.canada.ca/en/agricultural-programs-and-services/agriculture-and-agri-food-canada-saint-hyacinthe-research-and-development-centres-industrial-program,https://agriculture.canada.ca/fr/programmes-services-agricoles/programme-industriel-du-centre-recherche-developpement-dagriculture-agroalimentaire-canada-saint,time,percentage,80,5,5,100.0,2020-2021,onl,,,,,,,Agriculture and Agri-Food Canada,Agriculture et Agroalimentaire Canada
2020-2021,132,Saint-Hyacinthe Research and Development Centre's Industrial Program,Programme industriel du Centre de recherche et de développement de Saint-Hyacinthe,364,Respond to general inquiries made to our phone number before the end of the next business day,Répondre aux demandes de renseignements généraux formulées par téléphone au plus tard à la fin de la journée ouvrable suivante,https://agriculture.canada.ca/en/agricultural-programs-and-services/agriculture-and-agri-food-canada-saint-hyacinthe-research-and-development-centres-industrial-program,https://agriculture.canada.ca/fr/programmes-services-agricoles/programme-industriel-du-centre-recherche-developpement-dagriculture-agroalimentaire-canada-saint,time,percentage,80,94,101,93.0,2020-2021,tel,,,,,,,Agriculture and Agri-Food Canada,Agriculture et Agroalimentaire Canada
2020-2021,132,Saint-Hyacinthe Research and Development Centre's Industrial Program,Programme industriel du Centre de recherche et de développement de Saint-Hyacinthe,2446,Respond to general inquiries made to our email address before the end of the next business day.,Répondre aux demandes de renseignements généraux formulées par courriel au plus tard à la fin de la journée ouvrable suivante.,https://agriculture.canada.ca/en/agricultural-programs-and-services/agriculture-and-agri-food-canada-saint-hyacinthe-research-and-development-centres-industrial-program,https://agriculture.canada.ca/fr/programmes-services-agricoles/programme-industriel-du-centre-recherche-developpement-dagriculture-agroalimentaire-canada-saint,time,percentage,80,72,84,86.0,2020-2021,eml,,,,,,,Agriculture and Agri-Food Canada,Agriculture et Agroalimentaire Canada
2020-2021,132,Saint-Hyacinthe Research and Development Centre's Industrial Program,Programme industriel du Centre de recherche et de développement de Saint-Hyacinthe,2447,Assess your application and send you an approval or a rejection decision notification within 10 business days.,Évaluer votre demande et vous envoyer un avis d’approbation ou de rejet dans un délai de 10 jours ouvrables.,https://agriculture.canada.ca/en/agricultural-programs-and-services/agriculture-and-agri-food-canada-saint-hyacinthe-research-and-development-centres-industrial-program,https://agriculture.canada.ca/fr/programmes-services-agricoles/programme-industriel-du-centre-recherche-developpement-dagriculture-agroalimentaire-canada-saint,acces,percentage,80,14,14,100.0,2020-2021,eml,,,,,,,Agriculture and Agri-Food Canada,Agriculture et Agroalimentaire Canada
2020-2021,134,AgriStability,Agri-stabilité,3229,Our goal is to process completed applications within 75 days of receipt,Notre objectif est de traiter des demandes remplies dans les 75 jours suivant leur réception.,https://agriculture.canada.ca/en/agricultural-programs-and-services/agristability/resources,https://agriculture.canada.ca/fr/programmes-services-agricoles/agri-stabilite/ressources,time,percentage,75,4669,5333,88.0,2020-2021,onl,,,,,,,Agriculture and Agri-Food Canada,Agriculture et Agroalimentaire Canada
2020-2021,137,AgriMarketing Program: National Industry Association,Programme Agri-marketing : Volet Associations nationales de l'industrie,342,Respond to general inquiries made to our phone number before the end of the next business day,De répondre aux demandes de renseignements générales que nous recevons par téléphone avant la fin du jour ouvrable suivant,https://agriculture.canada.ca/en/agricultural-programs-and-services/agrimarketing-program/step-4-after-you-apply,https://agriculture.canada.ca/fr/programmes-services-agricoles/programme-agri-marketing/etape-4-apres-avoir-presente-votre-demande,time,percentage,80,12,12,100.0,2020-2021,tel,,,,,,,Agriculture and Agri-Food Canada,Agriculture et Agroalimentaire Canada
2020-2021,137,AgriMarketing Program: National Industry Association,Programme Agri-marketing : Volet Associations nationales de l'industrie,2412,Notify you in writing of final approval or rejection within 100 business days of the application being deemed complete.,D'évaluer votre demande et de vous envoyer une lettre d'approbation ou de rejet dans un délai de 100 jours ouvrables à compter de la date de réception de votre demande complète.,https://agriculture.canada.ca/en/agricultural-programs-and-services/agrimarketing-program/step-4-after-you-apply,https://agriculture.canada.ca/fr/programmes-services-agricoles/programme-agri-marketing/etape-4-apres-avoir-presente-votre-demande,time,percentage,80,0,0,ND,2020-2021,eml,,,,,,,Agriculture and Agri-Food Canada,Agriculture et Agroalimentaire Canada
2020-2021,137,AgriMarketing Program: National Industry Association,Programme Agri-marketing : Volet Associations nationales de l'industrie,2411,Send you an email acknowledging receipt of your application within 1 business day.,D'accuser réception de votre demande dans un délai d'un jour ouvrable.,https://agriculture.canada.ca/en/agricultural-programs-and-services/agrimarketing-program/step-4-after-you-apply,https://agriculture.canada.ca/fr/programmes-services-agricoles/programme-agri-marketing/etape-4-apres-avoir-presente-votre-demande,time,percentage,80,45,45,100.0,2020-2021,eml,,,,,,,Agriculture and Agri-Food Canada,Agriculture et Agroalimentaire Canada
2020-2021,137,AgriMarketing Program: National Industry Association,Programme Agri-marketing : Volet Associations nationales de l'industrie,2410,Respond to general inquiries made to our email address before the end of the next business day.,De répondre aux demandes de renseignements générales que nous recevons par courriel avant la fin du jour ouvrable suivant.,https://agriculture.canada.ca/en/agricultural-programs-and-services/agrimarketing-program/step-4-after-you-apply,https://agriculture.canada.ca/fr/programmes-services-agricoles/programme-agri-marketing/etape-4-apres-avoir-presente-votre-demande,time,percentage,80,17,19,89.0,2020-2021,eml,,,,,,,Agriculture and Agri-Food Canada,Agriculture et Agroalimentaire Canada
2020-2021,137,AgriMarketing Program: National Industry Association,Programme Agri-marketing : Volet Associations nationales de l'industrie,346,Send you a payment within 30 business days of receipt of a duly completed and documented claim. This is applicable only if an agreement is signed,Expédier un paiement dans les 30 jours ouvrables suivant la réception d’une demande de règlement dûment remplie et justifiée. Cette mesure s’applique uniquement si une entente est signée,https://agriculture.canada.ca/en/agricultural-programs-and-services/agrimarketing-program/step-4-after-you-apply,https://agriculture.canada.ca/fr/programmes-services-agricoles/programme-agri-marketing/etape-4-apres-avoir-presente-votre-demande,time,percentage,0,145,152,95.0,2020-2021,onl,,,,,,,Agriculture and Agri-Food Canada,Agriculture et Agroalimentaire Canada
2020-2021,140,AgriRisk: Administrative Capacity Stream,Initiatives Agri-risques: Volet de renforcement des capacités administratives,394,Our goal is to respond to general inquiries made to our phone number before the end of the next business day,Notre objectif est de répondre aux demandes de renseignements générales reçues par téléphone avant la fin du jour ouvrable suivant.,https://agriculture.canada.ca/en/agricultural-programs-and-services/agririsk-initiatives-administrative-capacity-building-stream/step-4-after-you-apply,https://agriculture.canada.ca/fr/programmes-services-agricoles/initiatives-agri-risques-volet-renforcement-capacites-administratives/etape-4-apres-avoir-presente-votre-demande,time,percentage,80,4,4,100.0,2020-2021,tel,,,,,,,Agriculture and Agri-Food Canada,Agriculture et Agroalimentaire Canada
2020-2021,140,AgriRisk: Administrative Capacity Stream,Initiatives Agri-risques: Volet de renforcement des capacités administratives,2414,Our goal is to assess your application and send you an approval or a rejection notification letter within 100 business days of receiving a fully complete applicant package.,Notre objectif est d'évaluer votre demande et de vous adresser une lettre d'avis d'approbation ou de rejet dans les 100 jours ouvrables suivant la réception du dossier de demande complet.,https://agriculture.canada.ca/en/agricultural-programs-and-services/agririsk-initiatives-administrative-capacity-building-stream/step-4-after-you-apply,https://agriculture.canada.ca/fr/programmes-services-agricoles/initiatives-agri-risques-volet-renforcement-capacites-administratives/etape-4-apres-avoir-presente-votre-demande,time,percentage,80,2,3,67.0,2020-2021,eml,,,,,,,Agriculture and Agri-Food Canada,Agriculture et Agroalimentaire Canada
2020-2021,140,AgriRisk: Administrative Capacity Stream,Initiatives Agri-risques: Volet de renforcement des capacités administratives,2413,Our goal is to respond to general inquiries made to our  email address before the end of the next business day.,Notre objectif est de répondre aux demandes de renseignements générales reçues par courriel avant la fin du jour ouvrable suivant.,https://agriculture.canada.ca/en/agricultural-programs-and-services/agririsk-initiatives-administrative-capacity-building-stream/step-4-after-you-apply,https://agriculture.canada.ca/fr/programmes-services-agricoles/initiatives-agri-risques-volet-renforcement-capacites-administratives/etape-4-apres-avoir-presente-votre-demande,time,percentage,80,2,2,100.0,2020-2021,eml,,,,,,,Agriculture and Agri-Food Canada,Agriculture et Agroalimentaire Canada
2020-2021,140,AgriRisk: Administrative Capacity Stream,Initiatives Agri-risques: Volet de renforcement des capacités administratives,3222,Acknowledge receipt of your application within 1 business day,Accuser réception de votre demande dans un délai d’un jour ouvrable,https://agriculture.canada.ca/en/agricultural-programs-and-services/agririsk-initiatives-administrative-capacity-building-stream/step-4-after-you-apply,https://agriculture.canada.ca/fr/programmes-services-agricoles/initiatives-agri-risques-volet-renforcement-capacites-administratives/etape-4-apres-avoir-presente-votre-demande,time,percentage,80,4,4,100.0,2020-2021,eml,,,,,,,Agriculture and Agri-Food Canada,Agriculture et Agroalimentaire Canada
2020-2021,140,AgriRisk: Administrative Capacity Stream,Initiatives Agri-risques: Volet de renforcement des capacités administratives,397,Our goal is to send you a payment within 30 business days of receipt of a duly completed and a documented claim,Expédier un paiement dans les 30 jours ouvrables suivant la réception d’une demande de règlement dûment remplie et justifiée. Cette mesure s’applique uniquement si une entente est signée,https://agriculture.canada.ca/en/agricultural-programs-and-services/agririsk-initiatives-administrative-capacity-building-stream/step-4-after-you-apply,https://agriculture.canada.ca/fr/programmes-services-agricoles/initiatives-agri-risques-volet-renforcement-capacites-administratives/etape-4-apres-avoir-presente-votre-demande,time,percentage,80,0,0,ND,2020-2021,onl,,,,,,,Agriculture and Agri-Food Canada,Agriculture et Agroalimentaire Canada
2020-2021,138,AgriScience Program: Projects,Programme Agri-science - projets,341,Send you a payment within 30 business days of receipt of a duly completed and documented claim. This is applicable only if an agreement is signed,Expédier un paiement dans les 30 jours ouvrables suivant la réception d’une demande de règlement dûment remplie et justifiée. Cette mesure s’applique uniquement si une entente est signée,https://agriculture.canada.ca/en/agricultural-programs-and-services/agriscience-program-projects/step-4-after-you-apply,https://agriculture.canada.ca/fr/programmes-services-agricoles/programme-agri-science-projets/etape-4-apres-avoir-presente-votre-demande,time,percentage,80,117,124,94.0,2020-2021,onl,,,,,,,Agriculture and Agri-Food Canada,Agriculture et Agroalimentaire Canada
2020-2021,138,AgriScience Program: Projects,Programme Agri-science - projets,337,Respond to general inquiries made to our phone number before the end of the next business day,De répondre aux demandes de renseignements générales que nous recevons par téléphone avant la fin du jour ouvrable suivant,https://agriculture.canada.ca/en/agricultural-programs-and-services/agriscience-program-projects/step-4-after-you-apply,https://agriculture.canada.ca/fr/programmes-services-agricoles/programme-agri-science-projets/etape-4-apres-avoir-presente-votre-demande,time,percentage,80,53,53,100.0,2020-2021,tel,,,,,,,Agriculture and Agri-Food Canada,Agriculture et Agroalimentaire Canada
2020-2021,138,AgriScience Program: Projects,Programme Agri-science - projets,2417,Notify you in writing of final approval or rejection within 100 business days of the application being deemed complete.,D’évaluer votre demande et de vous envoyer une lettre d’approbation ou de rejet dans un délai de 100 jours ouvrables à compter de la date de réception de votre demande complète.,https://agriculture.canada.ca/en/agricultural-programs-and-services/agriscience-program-projects/step-4-after-you-apply,https://agriculture.canada.ca/fr/programmes-services-agricoles/programme-agri-science-projets/etape-4-apres-avoir-presente-votre-demande,time,percentage,80,13,15,87.0,2020-2021,eml,,,,,,,Agriculture and Agri-Food Canada,Agriculture et Agroalimentaire Canada
2020-2021,138,AgriScience Program: Projects,Programme Agri-science - projets,2416,Send you an email acknowledging receipt of your application within 1 business day.,D’accuser réception de votre demande dans un délai d’un jour ouvrable.,https://agriculture.canada.ca/en/agricultural-programs-and-services/agriscience-program-projects/step-4-after-you-apply,https://agriculture.canada.ca/fr/programmes-services-agricoles/programme-agri-science-projets/etape-4-apres-avoir-presente-votre-demande,time,percentage,80,35,36,97.0,2020-2021,eml,,,,,,,Agriculture and Agri-Food Canada,Agriculture et Agroalimentaire Canada
2020-2021,138,AgriScience Program: Projects,Programme Agri-science - projets,2415,Respond to general inquiries made to our email address before the end of the next business day.,De répondre aux demandes de renseignements générales que nous recevons par courriel avant la fin du jour ouvrable suivant.,https://agriculture.canada.ca/en/agricultural-programs-and-services/agriscience-program-projects/step-4-after-you-apply,https://agriculture.canada.ca/fr/programmes-services-agricoles/programme-agri-science-projets/etape-4-apres-avoir-presente-votre-demande,time,percentage,80,93,101,92.0,2020-2021,eml,,,,,,,Agriculture and Agri-Food Canada,Agriculture et Agroalimentaire Canada
2020-2021,145,Youth Employment and Skills Program,Programme d’emploi et de compétences des jeunes,392,Respond to general inquiries made to our phone number before the end of the next business day,De répondre aux demandes de renseignements générales que nous recevons par téléphone avant la fin du jour ouvrable suivant,https://agriculture.canada.ca/en/agricultural-programs-and-services/youth-employment-and-skills-program/step-4-after-you-apply,https://agriculture.canada.ca/fr/programmes-services-agricoles/programme-demploi-competences-jeunes/etape-4-apres-avoir-presente-votre-demande-projet,time,percentage,80,370,374,99.0,2020-2021,tel,,,,,,,Agriculture and Agri-Food Canada,Agriculture et Agroalimentaire Canada
2020-2021,145,Youth Employment and Skills Program,Programme d’emploi et de compétences des jeunes,2449,Assess our application and notify you in writing of final approval or rejection within 50 business days of receiving a fully complete applicant package.,D'évaluer votre demande et nous vous aviserons par écrit de l'approbation définitive ou du rejet de votre demande dans les 50 jours ouvrables suivant la réception du dossier de demande complet.,https://agriculture.canada.ca/en/agricultural-programs-and-services/youth-employment-and-skills-program/step-4-after-you-apply,https://agriculture.canada.ca/fr/programmes-services-agricoles/programme-demploi-competences-jeunes/etape-4-apres-avoir-presente-votre-demande-projet,time,percentage,80,672,672,100.0,2020-2021,eml,,,,,,,Agriculture and Agri-Food Canada,Agriculture et Agroalimentaire Canada
2020-2021,145,Youth Employment and Skills Program,Programme d’emploi et de compétences des jeunes,2448,Respond to general inquiries made to our email address before the end of the next business day.,De répondre aux demandes de renseignements générales que nous recevons par courriel avant la fin du jour ouvrable suivant.,https://agriculture.canada.ca/en/agricultural-programs-and-services/youth-employment-and-skills-program/step-4-after-you-apply,https://agriculture.canada.ca/fr/programmes-services-agricoles/programme-demploi-competences-jeunes/etape-4-apres-avoir-presente-votre-demande-projet,time,percentage,80,459,464,99.0,2020-2021,eml,,,,,,,Agriculture and Agri-Food Canada,Agriculture et Agroalimentaire Canada
2020-2021,145,Youth Employment and Skills Program,Programme d’emploi et de compétences des jeunes,3223,Online applicants will receive an acknowledgement receipt within one business day.,Un accusé de réception sera transmis dans un délai d’un jour ouvrable suivant la transmission de toute demande en ligne.,https://agriculture.canada.ca/en/agricultural-programs-and-services/youth-employment-and-skills-program/step-4-after-you-apply,https://agriculture.canada.ca/fr/programmes-services-agricoles/programme-demploi-competences-jeunes/etape-4-apres-avoir-presente-votre-demande-projet,time,percentage,80,1274,1344,95.0,2020-2021,eml,,,,,,,Agriculture and Agri-Food Canada,Agriculture et Agroalimentaire Canada
2020-2021,145,Youth Employment and Skills Program,Programme d’emploi et de compétences des jeunes,300,Our goal is to send you a payment within 30 business days of receipt of a duly completed and a documented claim,Expédier un paiement dans les 30 jours ouvrables suivant la réception d’une demande de règlement dûment remplie et justifiée. Cette mesure s’applique uniquement si une entente est signée,https://agriculture.canada.ca/en/agricultural-programs-and-services/youth-employment-and-skills-program/step-4-after-you-apply,https://agriculture.canada.ca/fr/programmes-services-agricoles/programme-demploi-competences-jeunes/etape-4-apres-avoir-presente-votre-demande-projet,time,percentage,80,638,797,80.0,2020-2021,onl,,,,,,,Agriculture and Agri-Food Canada,Agriculture et Agroalimentaire Canada
2020-2021,150,Market Access Single Window,Guichet unique pour l'accès aux marchés,2438,Response to your inquiry will follow within five business days.,Une réponse à votre demande de renseignements suivra dans les cinq jours ouvrables.,https://agriculture.canada.ca/en/international-trade/single-window-contact-agri-food-trade-services,https://agriculture.canada.ca/fr/commerce-international/guichet-unique-communiquer-service-dexportation-agroalimentaire,acces,percentage,80,235,251,94.0,2020-2021,eml,,,,,,,Agriculture and Agri-Food Canada,Agriculture et Agroalimentaire Canada
2020-2021,150,Market Access Single Window,Guichet unique pour l'accès aux marchés,3224,A receipt of acknowledgement will be sent the same business day,Vous recevrez un accusé de réception le meme jour ouvrable,https://agriculture.canada.ca/en/international-trade/single-window-contact-agri-food-trade-services,https://agriculture.canada.ca/fr/commerce-international/guichet-unique-communiquer-service-dexportation-agroalimentaire,acces,percentage,80,249,251,99.0,2020-2021,eml,,,,,,,Agriculture and Agri-Food Canada,Agriculture et Agroalimentaire Canada
2020-2021,146,Canadian Agricultural Strategic Priorities Program,Programme canadien des priorités stratégiques de l’agriculture,356,Send you a payment within 30 business days of receipt of a duly completed and documented claim. This is applicable only if an agreement is signed,Expédier un paiement dans les 30 jours ouvrables suivant la réception d’une demande de règlement dûment remplie et justifiée. Cette mesure s’applique uniquement si une entente est signée,https://agriculture.canada.ca/en/agricultural-programs-and-services/canadian-agricultural-strategic-priorities-program/step-4-after-you-apply,https://agriculture.canada.ca/fr/programmes-services-agricoles/programme-canadien-priorites-strategiques-lagriculture/programme-canadien-priorites-strategiques-lagriculture-etape-4-apres-avoir-presente-votre-demande,time,percentage,80,10,11,91.0,2020-2021,onl,,,,,,,Agriculture and Agri-Food Canada,Agriculture et Agroalimentaire Canada
2020-2021,146,Canadian Agricultural Strategic Priorities Program,Programme canadien des priorités stratégiques de l’agriculture,352,Respond to general inquiries made to our phone number before the end of the next business day,De répondre aux demandes de renseignements généraux formulées par téléphone au plus tard à la fin de la journée ouvrable suivante,https://agriculture.canada.ca/en/agricultural-programs-and-services/canadian-agricultural-strategic-priorities-program/step-4-after-you-apply,https://agriculture.canada.ca/fr/programmes-services-agricoles/programme-canadien-priorites-strategiques-lagriculture/programme-canadien-priorites-strategiques-lagriculture-etape-4-apres-avoir-presente-votre-demande,time,percentage,80,9,9,100.0,2020-2021,tel,,,,,,,Agriculture and Agri-Food Canada,Agriculture et Agroalimentaire Canada
2020-2021,146,Canadian Agricultural Strategic Priorities Program,Programme canadien des priorités stratégiques de l’agriculture,2420,Notify you in writing of final approval or rejection within 100 business days of the application being deemed complete.,D'évaluer votre demande et de vous envoyer une lettre d'avis d'approbation ou de rejet dans les 100 jours ouvrables suivant la réception du dossier de demande complet.,https://agriculture.canada.ca/en/agricultural-programs-and-services/canadian-agricultural-strategic-priorities-program/step-4-after-you-apply,https://agriculture.canada.ca/fr/programmes-services-agricoles/programme-canadien-priorites-strategiques-lagriculture/programme-canadien-priorites-strategiques-lagriculture-etape-4-apres-avoir-presente-votre-demande,time,percentage,80,5,8,62.0,2020-2021,eml,,,,,,,Agriculture and Agri-Food Canada,Agriculture et Agroalimentaire Canada
2020-2021,146,Canadian Agricultural Strategic Priorities Program,Programme canadien des priorités stratégiques de l’agriculture,2419,Send you an email acknowledging receipt of your application within 1 business day.,D'accuser réception de votre demande dans un délai d'une journée ouvrable.,https://agriculture.canada.ca/en/agricultural-programs-and-services/canadian-agricultural-strategic-priorities-program/step-4-after-you-apply,https://agriculture.canada.ca/fr/programmes-services-agricoles/programme-canadien-priorites-strategiques-lagriculture/programme-canadien-priorites-strategiques-lagriculture-etape-4-apres-avoir-presente-votre-demande,time,percentage,80,11,17,65.0,2020-2021,eml,,,,,,,Agriculture and Agri-Food Canada,Agriculture et Agroalimentaire Canada
2020-2021,146,Canadian Agricultural Strategic Priorities Program,Programme canadien des priorités stratégiques de l’agriculture,2418,Respond to general inquiries made to our email address before the end of the next business day.,De répondre aux demandes de renseignements généraux formulées par courriel au plus tard à la fin de la journée ouvrable suivante.,https://agriculture.canada.ca/en/agricultural-programs-and-services/canadian-agricultural-strategic-priorities-program/step-4-after-you-apply,https://agriculture.canada.ca/fr/programmes-services-agricoles/programme-canadien-priorites-strategiques-lagriculture/programme-canadien-priorites-strategiques-lagriculture-etape-4-apres-avoir-presente-votre-demande,time,percentage,80,21,29,72.0,2020-2021,eml,,,,,,,Agriculture and Agri-Food Canada,Agriculture et Agroalimentaire Canada
2020-2021,1986,Dairy Direct Payment Program,Programme de paiements directs pour les producteurs laitiers,2392,Respond to general inquiries made to our email address before the end of the next business day,De répondre aux demandes de renseignements générales que nous recevons par courriel avant la fin du jour ouvrable suivant.,https://agriculture.canada.ca/en/agricultural-programs-and-services/dairy-direct-payment-program/step-4-after-you-register,https://agriculture.canada.ca/fr/programmes-services-agricoles/programme-paiements-directs-producteurs-laitiers/etape-4-apres-linscription,time,percentage,80,0,0,ND,2020-2021,eml,,,,,,,Agriculture and Agri-Food Canada,Agriculture et Agroalimentaire Canada
