fiscal_yr,service_id,service_name_en,service_name_fr,service_std_id,service_std_en,service_std_fr,service_std_url_en,service_std_url_fr,service_std_type,target_type,service_std_target,volume_meeting_target,total_volume,performance,gcss_tool_fiscal_yr,channel,standard_channel_comment_en,standard_channel_comment_fr,standard_comment_en,standard_comment_fr,realtime_result_url_en,realtime_result_url_fr,department_name_en,department_name_fr
2019-2020,1420,Temporary Foreign Workers - Application for Work Permit,Travailleurs étrangers temporaires - Demande de permis de travail,2930,IRCC's goal is to process applications submitted in Canada for a work permit (new or same employer) within 4 months.,IRCC vise à traiter les demandes de permis de travail (nouvel ou même employeur) présentées au Canada en l’espace de 4 mois.,https://www.canada.ca/en/immigration-refugees-citizenship/corporate/mandate/service-declaration/service-standards.html,https://www.canada.ca/fr/immigration-refugies-citoyennete/organisation/mandat/declaration-service/normes-service.html,time,percentage,80,297003,313383,95.0,,post,,,,,,,"Immigration, Refugees and Citizenship Canada","Immigration, Réfugiés et Citoyenneté Canada"
2019-2020,1420,Temporary Foreign Workers - Application for Work Permit,Travailleurs étrangers temporaires - Demande de permis de travail,2931,IRCC's goal is to process applications submitted in Canada for a work permit (new or same employer) within 4 months.,IRCC vise à traiter les demandes de permis de travail (nouvel ou même employeur) présentées au Canada en l’espace de 4 mois.,https://www.canada.ca/en/immigration-refugees-citizenship/corporate/mandate/service-declaration/service-standards.html,https://www.canada.ca/fr/immigration-refugies-citoyennete/organisation/mandat/declaration-service/normes-service.html,time,percentage,80,297003,313383,95.0,,onl,,,,,,,"Immigration, Refugees and Citizenship Canada","Immigration, Réfugiés et Citoyenneté Canada"
2019-2020,1421,International Mobility Program: Opinion and Enquires to Employers,Programme de mobilité internationale : Opinion et demandes de renseignements aux employeurs,2936,IRCC's goal is to issue opinions to employers on exemption from a Labour Market Impact Assessment within 14 days.,IRCC vise à délivrer les avis fournis aux employeurs sur la dispense de l’étude d’impact sur le marché du travail en 14 jours.,https://www.canada.ca/en/immigration-refugees-citizenship/corporate/mandate/service-declaration/service-standards.html,https://www.canada.ca/fr/immigration-refugies-citoyennete/organisation/mandat/declaration-service/normes-service.html,time,percentage,80,3530,3693,96.0,,onl,,,,,,,"Immigration, Refugees and Citizenship Canada","Immigration, Réfugiés et Citoyenneté Canada"
2019-2020,1422,Electronic Travel Authorization,Autorisation de voyage électronique,1711,"IRCC's goal is for most clients to obtain automated approvals for electronic travel authorizations within 5 minutes. Should clients not receive a decision within 5 minutes, IRCC’s goal is to send a correspondence with next steps within 72 hours.","IRCC vise à ce que la plupart des clients obtiennent l’approbation automatisée de leur demande d’autorisation de voyage électronique dans un délai de cinq minutes. Si les clients ne reçoivent pas de décision dans les cinq minutes, l’objectif d’IRCC est de leur envoyer une correspondance expliquant les prochaines étapes dans les 72 heures.",https://www.canada.ca/en/immigration-refugees-citizenship/corporate/mandate/service-declaration/service-standards.html,https://www.canada.ca/fr/immigration-refugies-citoyennete/organisation/mandat/declaration-service/normes-service.html,time,percentage,80,3212688,3212706,100.0,,onl,,,,,,,"Immigration, Refugees and Citizenship Canada","Immigration, Réfugiés et Citoyenneté Canada"
2019-2020,1423,Temporary Resident Visa,Visa de résident temporaire,1712,IRCC's goal is to process applications submitted outside Canada for a new visitor visa within 14 days.,IRCC vise à traiter les nouvelles demandes de visa de visiteur présentées à l’étranger en 14 jours.,https://www.canada.ca/en/immigration-refugees-citizenship/corporate/mandate/service-declaration/service-standards.html,https://www.canada.ca/fr/immigration-refugies-citoyennete/organisation/mandat/declaration-service/normes-service.html,time,percentage,80,1120160,1917047,58.0,2018-2019,oth,N/A,N/A,,,,,"Immigration, Refugees and Citizenship Canada","Immigration, Réfugiés et Citoyenneté Canada"
2019-2020,1423,Temporary Resident Visa,Visa de résident temporaire,1713,IRCC's goal is to process new parent and grandparent Super Visa applications within 112 days.,IRCC vise à traiter les nouvelles demandes de super visa pour parents et grands-parents en 112 jours.,https://www.canada.ca/en/immigration-refugees-citizenship/corporate/mandate/service-declaration/service-standards.html,https://www.canada.ca/fr/immigration-refugies-citoyennete/organisation/mandat/declaration-service/normes-service.html,time,percentage,80,19599,22092,89.0,2018-2019,oth,N/A,N/A,,,,,"Immigration, Refugees and Citizenship Canada","Immigration, Réfugiés et Citoyenneté Canada"
2019-2020,1428,Application for a Study Permit,Demande d'un Permis d’études,1714,IRCC’s goal is to process applications submitted outside Canada for a new study permit within 2 months.,IRCC s’efforcera de traiter les nouvelles demandes de permis d’études présentées à l’étranger en l’espace de deux mois.,https://www.canada.ca/en/immigration-refugees-citizenship/corporate/mandate/service-declaration/service-standards.html,https://www.canada.ca/fr/immigration-refugies-citoyennete/organisation/mandat/declaration-service/normes-service.html,time,percentage,80,409709,439964,93.0,2018-2019,oth,N/A,N/A,,,,,"Immigration, Refugees and Citizenship Canada","Immigration, Réfugiés et Citoyenneté Canada"
2019-2020,1428,Application for a Study Permit,Demande d'un Permis d’études,1715,IRCC’s goal is to process applications submitted in Canada for a study permit submitted in Canada within 4 months.,IRCC s’efforcera de traiter les demandes de permis d’études présentées  à l’étrangerCanada en l’espace de quatre mois.,https://www.canada.ca/en/immigration-refugees-citizenship/corporate/mandate/service-declaration/service-standards.html,https://www.canada.ca/fr/immigration-refugies-citoyennete/organisation/mandat/declaration-service/normes-service.html,time,percentage,80,155980,160785,97.0,2018-2019,oth,N/A,N/A,,,,,"Immigration, Refugees and Citizenship Canada","Immigration, Réfugiés et Citoyenneté Canada"
2019-2020,1430,Federal Skilled Worker - Application for Permanent Residence,Travailleurs qualifiés (fédéral) - Demande de résidence permanente,1718,"IRCC’s goal is to process electronic applications received, through Express Entry, under the Federal Skilled Worker Program within 6 months.","L’objectif d'IRCC est de traiter dans un délai de 6 mois les demandes électroniques reçues par le biais d’Entrée express, au titre du Programme des travailleurs qualifiés.",https://www.canada.ca/en/immigration-refugees-citizenship/corporate/mandate/service-declaration/service-standards.html,https://www.canada.ca/fr/immigration-refugies-citoyennete/organisation/mandat/declaration-service/normes-service.html,time,percentage,80,24610,44152,56.0,2018-2019,onl,,,,,,,"Immigration, Refugees and Citizenship Canada","Immigration, Réfugiés et Citoyenneté Canada"
2019-2020,1431,Federal Skilled Trades - Application for Permanent Residence,Travailleurs de métiers spécialisés (fédéral)  - Demande de résidence permanente,1945,"IRCC’s goal is to process electronic applications received, through Express Entry, under the Skilled Trades Program within 6 months.","L’objectif d'IRCC est de traiter dans un délai de 6 mois les demandes électroniques reçues par le biais d’Entrée express, au titre du Programme des travailleurs de métiers spécialisés.",https://www.canada.ca/en/immigration-refugees-citizenship/corporate/mandate/service-declaration/service-standards.html,https://www.canada.ca/fr/immigration-refugies-citoyennete/organisation/mandat/declaration-service/normes-service.html,time,percentage,80,715,1268,56.0,2018-2019,onl,,,,,,,"Immigration, Refugees and Citizenship Canada","Immigration, Réfugiés et Citoyenneté Canada"
2019-2020,1433,Canadian Experience Class - Application for Permanent Residence,Catégorie de l’expérience canadienne  - Demande de résidence permanente,1719,"IRCC’s goal is to process electronic applications received, through Express Entry, under the Canadian Experience Class within 6 months.","L’objectif d'IRCC est de traiter dans un délai de 6 mois les demandes électroniques reçues, par le biais d’Entrée express, au titre de la catégorie de l’expérience canadienne.",https://www.canada.ca/en/immigration-refugees-citizenship/corporate/mandate/service-declaration/service-standards.html,https://www.canada.ca/fr/immigration-refugies-citoyennete/organisation/mandat/declaration-service/normes-service.html,time,percentage,80,20673,28031,74.0,2018-2019,onl,,,,,,,"Immigration, Refugees and Citizenship Canada","Immigration, Réfugiés et Citoyenneté Canada"
2019-2020,1439,Quebec Skilled Workers/Trades - Application for Permanent Residence,Travailleurs qualifiés – Québec - Demande de résidence permanente,2924,IRCC’s goal is to process applications under the Quebec-selected Skilled Worker Programs within 11 months. This does not include the time it takes the province to process.,L’objectif d'IRCC est de traiter dans un délai de 11 mois les demandes présentées au titre du Programme des travailleurs qualifiés sélectionnés par le Québec. Cela ne comprend pas le temps de traitement par la province.,https://www.canada.ca/en/immigration-refugees-citizenship/corporate/mandate/service-declaration/service-standards.html,https://www.canada.ca/fr/immigration-refugies-citoyennete/organisation/mandat/declaration-service/normes-service.html,time,percentage,80,6385,16459,39.0,,post,,,,,,,"Immigration, Refugees and Citizenship Canada","Immigration, Réfugiés et Citoyenneté Canada"
2019-2020,1439,Quebec Skilled Workers/Trades - Application for Permanent Residence,Travailleurs qualifiés – Québec - Demande de résidence permanente,2925,IRCC’s goal is to process applications under the Quebec-selected Skilled Worker Programs within 11 months. This does not include the time it takes the province to process.,L’objectif d'IRCC est de traiter dans un délai de 11 mois les demandes présentées au titre du Programme des travailleurs qualifiés sélectionnés par le Québec. Cela ne comprend pas le temps de traitement par la province.,https://www.canada.ca/en/immigration-refugees-citizenship/corporate/mandate/service-declaration/service-standards.html,https://www.canada.ca/fr/immigration-refugies-citoyennete/organisation/mandat/declaration-service/normes-service.html,time,percentage,80,6385,16459,39.0,,onl,,,,,,,"Immigration, Refugees and Citizenship Canada","Immigration, Réfugiés et Citoyenneté Canada"
2019-2020,1441,Provincial Nominees - Application for Permanent Residence,Candidats des provinces  - Demande de résidence permanente,2945,IRCC’s goal is to process all paper applications under the Provincial Nominee Program within 11 months. This does not include the time it takes the province to process.,L’objectif d'IRCC est de traiter dans un délai de 11 mois les demandes papier présentées au titre du Programme des candidats des provinces. Cela ne comprend pas le temps de traitement par la province.,https://www.canada.ca/en/immigration-refugees-citizenship/corporate/mandate/service-declaration/service-standards.html,https://www.canada.ca/fr/immigration-refugies-citoyennete/organisation/mandat/declaration-service/normes-service.html,time,percentage,80,19330,41080,47.0,,post,,,,,,,"Immigration, Refugees and Citizenship Canada","Immigration, Réfugiés et Citoyenneté Canada"
2019-2020,1441,Provincial Nominees - Application for Permanent Residence,Candidats des provinces  - Demande de résidence permanente,1735,"IRCC’s goal is to process electronic applications received, through Express Entry, under the Provincial Nominee Program within 6 months. This does not include the time it takes the province to process.","L’objectif d'IRCC est de traiter dans un délai de 6 mois les demandes électroniques reçues par le biais d’Entrée express, au titre du Programme des candidats des provinces. Cela ne comprend pas le temps de traitement par la province.",https://www.canada.ca/en/immigration-refugees-citizenship/corporate/mandate/service-declaration/service-standards.html,https://www.canada.ca/fr/immigration-refugies-citoyennete/organisation/mandat/declaration-service/normes-service.html,time,percentage,80,11204,14852,75.0,2018-2019,onl,,,,,,,"Immigration, Refugees and Citizenship Canada","Immigration, Réfugiés et Citoyenneté Canada"
2019-2020,1466,Resettlement Assistance Transfer Payments: Contributions to Service Provider Organizations,Paiements de transfert pour de l’aide au réétablissement : Contributions à des fournisseurs de services,2946,IRCC’s goal is to inform applicants in writing of our decision about their eligibility for further processing within 40 days from the closing date of the Call for Proposals.,IRCC s’efforcera d’informer par écrit les demandeurs de la décision du Ministère relativement à la recevabilité de leur demande aux fins de traitement dans les 40 jours suivant la date de clôture de l’appel de propositions.,https://www.canada.ca/en/immigration-refugees-citizenship/corporate/mandate/service-declaration/service-standards.html,https://www.canada.ca/fr/immigration-refugies-citoyennete/organisation/mandat/declaration-service/normes-service.html,time,percentage,80,64,64,100.0,,onl,,,,,,,"Immigration, Refugees and Citizenship Canada","Immigration, Réfugiés et Citoyenneté Canada"
2019-2020,1466,Resettlement Assistance Transfer Payments: Contributions to Service Provider Organizations,Paiements de transfert pour de l’aide au réétablissement : Contributions à des fournisseurs de services,2947,"IRCC’s goal is to advise applicants within 125 days of the close of the Call for Proposals if:

their application will proceed for negotiation of a contribution agreement between IRCC and the submitting party; or IRCC needs more time before issuing a decision.","IRCC vise à informer le requérant dans les 125 jours suivant la clôture de l’appel de propositions si :

sa demande passera à l’étape de la négociation d’une entente de contribution entre IRCC et l’auteur de la demande; ou IRCC a besoin de plus de temps pour rendre une décision.",https://www.canada.ca/en/immigration-refugees-citizenship/corporate/mandate/service-declaration/service-standards.html,https://www.canada.ca/fr/immigration-refugies-citoyennete/organisation/mandat/declaration-service/normes-service.html,time,percentage,80,64,64,100.0,,onl,,,,,,,"Immigration, Refugees and Citizenship Canada","Immigration, Réfugiés et Citoyenneté Canada"
2019-2020,1466,Resettlement Assistance Transfer Payments: Contributions to Service Provider Organizations,Paiements de transfert pour de l’aide au réétablissement : Contributions à des fournisseurs de services,2948,IRCC’s goal is to issue an acknowledgement of receipt of all proposals under grant and contribution programs within 10 days from the closing date of the Call for Proposals.,IRCC s’efforcera de délivrer un accusé de réception pour toutes les propositions au titre des programmes de subventions et de contributions dans les 10 jours suivant la date de clôture de l’appel de propositions.,https://www.canada.ca/en/immigration-refugees-citizenship/corporate/mandate/service-declaration/service-standards.html,https://www.canada.ca/fr/immigration-refugies-citoyennete/organisation/mandat/declaration-service/normes-service.html,time,percentage,80,64,64,100.0,,onl,,,,,,,"Immigration, Refugees and Citizenship Canada","Immigration, Réfugiés et Citoyenneté Canada"
2019-2020,1482,"Citizenship Grant- Application for Citizenship under Sections 5(1), 5(2), 5(4) of the Citizenship Act","Attribution de citoyenneté - Demande de citoyenneté au titre des articles 5 (1), 5 (2) et 5 (4) de la Loi sur la citoyenneté",2933,IRCC’s goal is to process routine Citizenship Grants applications - 5(1) & 5(2) for adults and minors within 12 months.,IRCC vise à traiter dans un délai de 12 mois les demandes ordinaires d’attribution de la citoyenneté pour adultes et pour mineurs [au titre des paragraphes 5(1) et 5(2)].,https://www.canada.ca/en/immigration-refugees-citizenship/corporate/mandate/service-declaration/service-standards.html,https://www.canada.ca/fr/immigration-refugies-citoyennete/organisation/mandat/declaration-service/normes-service.html,time,percentage,80,163157,249211,65.0,,post,,,,,,,"Immigration, Refugees and Citizenship Canada","Immigration, Réfugiés et Citoyenneté Canada"
2019-2020,1482,"Citizenship Grant- Application for Citizenship under Sections 5(1), 5(2), 5(4) of the Citizenship Act","Attribution de citoyenneté - Demande de citoyenneté au titre des articles 5 (1), 5 (2) et 5 (4) de la Loi sur la citoyenneté",2934,Issue the Right of Citizenship within 4 months (between the date we grant citizenship and the date we first send the invitation to the citizenship ceremony).,Délivrer le droit exigé pour la citoyenneté dans un délai de 4 mois (entre la date d’attribution de la citoyenneté et la date de l’envoi de l’invitation à la cérémonie de citoyenneté).,https://www.canada.ca/en/immigration-refugees-citizenship/corporate/mandate/service-declaration/service-standards.html,https://www.canada.ca/fr/immigration-refugies-citoyennete/organisation/mandat/declaration-service/normes-service.html,time,percentage,80,140707,152255,92.0,,post,,,,,,,"Immigration, Refugees and Citizenship Canada","Immigration, Réfugiés et Citoyenneté Canada"
2019-2020,1491,Issuance of a Regular Passport,Délivrance d'un Passeport régulier,1752,Passport application in person at a Passport Canada-branded office - 10 business days,Demande de passeport présentée en personne à un bureau de Passeport Canada - 10 jours ouvrables,https://www.canada.ca/en/immigration-refugees-citizenship/corporate/mandate/service-declaration/service-standards.html,https://www.canada.ca/fr/immigration-refugies-citoyennete/organisation/mandat/declaration-service/normes-service.html,time,percentage,90,1203469,1207591,100.0,,person,,,99.66%,99.66%,,,"Immigration, Refugees and Citizenship Canada","Immigration, Réfugiés et Citoyenneté Canada"
2019-2020,1491,Issuance of a Regular Passport,Délivrance d'un Passeport régulier,1755,Passport application in person at a Receiving Agent - 20 business days,Demande de passeport présentée en personne à un agent réceptionnaire - 20 jours ouvrables,https://www.canada.ca/en/immigration-refugees-citizenship/corporate/mandate/service-declaration/service-standards.html,https://www.canada.ca/fr/immigration-refugies-citoyennete/organisation/mandat/declaration-service/normes-service.html,time,percentage,90,504973,505918,100.0,,person,,,99.81%,99.81%,,,"Immigration, Refugees and Citizenship Canada","Immigration, Réfugiés et Citoyenneté Canada"
2019-2020,1491,Issuance of a Regular Passport,Délivrance d'un Passeport régulier,1756,Regular passport application at a Government of Canada office abroad - 20 business days,Demande de passeport régulier présentée à un bureau du gouvernement du Canada à l’étranger - 20 jours ouvrables,https://www.canada.ca/en/immigration-refugees-citizenship/corporate/mandate/service-declaration/service-standards.html,https://www.canada.ca/fr/immigration-refugies-citoyennete/organisation/mandat/declaration-service/normes-service.html,time,percentage,90,133735,136532,98.0,,person,,,97.95%,97.95%,,,"Immigration, Refugees and Citizenship Canada","Immigration, Réfugiés et Citoyenneté Canada"
2019-2020,1491,Issuance of a Regular Passport,Délivrance d'un Passeport régulier,2941,Passport application by mail - 20 business days,Demande de passeport envoyée par la poste - 20 jours ouvrables,https://www.canada.ca/en/immigration-refugees-citizenship/corporate/mandate/service-declaration/service-standards.html,https://www.canada.ca/fr/immigration-refugies-citoyennete/organisation/mandat/declaration-service/normes-service.html,time,percentage,90,219296,219862,100.0,,post,,,,,,,"Immigration, Refugees and Citizenship Canada","Immigration, Réfugiés et Citoyenneté Canada"
2019-2020,1491,Issuance of a Regular Passport,Délivrance d'un Passeport régulier,2942,Urgent service - By the end of the next business day,Service urgent - Avant la fin de la journée ouvrable suivante,https://www.canada.ca/en/immigration-refugees-citizenship/corporate/mandate/service-declaration/service-standards.html,https://www.canada.ca/fr/immigration-refugies-citoyennete/organisation/mandat/declaration-service/normes-service.html,time,percentage,90,28616,28733,100.0,,person,,,,,,,"Immigration, Refugees and Citizenship Canada","Immigration, Réfugiés et Citoyenneté Canada"
2019-2020,1491,Issuance of a Regular Passport,Délivrance d'un Passeport régulier,2943,Express service - 2 to 9 business days,Service express -  De 2 à 9 jours ouvrables,https://www.canada.ca/en/immigration-refugees-citizenship/corporate/mandate/service-declaration/service-standards.html,https://www.canada.ca/fr/immigration-refugies-citoyennete/organisation/mandat/declaration-service/normes-service.html,time,percentage,90,213559,213699,100.0,,person,,,,,,,"Immigration, Refugees and Citizenship Canada","Immigration, Réfugiés et Citoyenneté Canada"
2019-2020,1491,Issuance of a Regular Passport,Délivrance d'un Passeport régulier,2944,Pick-up service - 10 business days,Service de retrait -10 jours ouvrables,https://www.canada.ca/en/immigration-refugees-citizenship/corporate/mandate/service-declaration/service-standards.html,https://www.canada.ca/fr/immigration-refugies-citoyennete/organisation/mandat/declaration-service/normes-service.html,time,percentage,90,140206,140617,100.0,,person,,,,,,,"Immigration, Refugees and Citizenship Canada","Immigration, Réfugiés et Citoyenneté Canada"
2019-2020,1494,Certificate of Identity,Certificat d’identité,2918,IRCC's goal is to issue certificate of identity within 20 business days,L'objectif d'IRCC est de délivrer un certificat d'identité dans les 20 jours ouvrables,https://www.canada.ca/en/immigration-refugees-citizenship/corporate/mandate/service-declaration/service-standards.html,https://www.canada.ca/fr/immigration-refugies-citoyennete/organisation/mandat/declaration-service/normes-service.html,time,percentage,90,653,782,84.0,,person,,,,,,,"Immigration, Refugees and Citizenship Canada","Immigration, Réfugiés et Citoyenneté Canada"
2019-2020,1494,Certificate of Identity,Certificat d’identité,2919,IRCC's goal is to issue certificate of identity within 20 business days,L'objectif d'IRCC est de délivrer un certificat d'identité dans les 20 jours ouvrables,https://www.canada.ca/en/immigration-refugees-citizenship/corporate/mandate/service-declaration/service-standards.html,https://www.canada.ca/fr/immigration-refugies-citoyennete/organisation/mandat/declaration-service/normes-service.html,time,percentage,90,653,782,84.0,,post,,,,,,,"Immigration, Refugees and Citizenship Canada","Immigration, Réfugiés et Citoyenneté Canada"
2019-2020,1495,Refugee Travel Document,Titre de voyage pour réfugiés,1780,IRCC's goal is to issue refugee travel document within 20 business days,L'objectif d'IRCC est de délivrer titre de voyage de voyage pour réfugié dans les 20 jours ouvrables,https://www.canada.ca/en/immigration-refugees-citizenship/corporate/mandate/service-declaration/service-standards.html,https://www.canada.ca/fr/immigration-refugies-citoyennete/organisation/mandat/declaration-service/normes-service.html,time,percentage,90,14415,22642,64.0,,oth,N/A,N/A,,,,,"Immigration, Refugees and Citizenship Canada","Immigration, Réfugiés et Citoyenneté Canada"
2019-2020,1496,Issuance of an Emergency Travel Document,Délivrance d'un Titre de voyage d’urgence,1782,IRCC's goal is to issue emergency travel document within 20 business days.,L'objectif d'IRCC est de délivrer un titre de voyage d’urgence dans les 20 jours ouvrables.,https://www.canada.ca/en/immigration-refugees-citizenship/corporate/mandate/service-declaration/service-standards.html,https://www.canada.ca/fr/immigration-refugies-citoyennete/organisation/mandat/declaration-service/normes-service.html,time,percentage,90,4325,4351,99.0,,oth,N/A,N/A,99.40%,99.40%,,,"Immigration, Refugees and Citizenship Canada","Immigration, Réfugiés et Citoyenneté Canada"
2019-2020,1498,"Addition of a special stamp in a  
passport or other travel document",Ajout d’une estampille spéciale sur le passeport ou un autre titre de voyage,2920,"Same as the processing time of the passport or travel document if the request is made with the travel document application; or

10 business days if the request is made after a passport or travel document has been issued.","Même que celle liée au traitement du passeport ou du titre de voyage si la demande est faite avec la demande de titre de voyage; ou

10 jours ouvrables si la demande est faite après que le passeport ou le titre de voyage a été délivré.",,,time,percentage,90,6,7,86.0,,person,,,,,,,"Immigration, Refugees and Citizenship Canada","Immigration, Réfugiés et Citoyenneté Canada"
2019-2020,1498,"Addition of a special stamp in a  
passport or other travel document",Ajout d’une estampille spéciale sur le passeport ou un autre titre de voyage,2921,"Same as the processing time of the passport or travel document if the request is made with the travel document application; or

10 business days if the request is made after a passport or travel document has been issued.","Même que celle liée au traitement du passeport ou du titre de voyage si la demande est faite avec la demande de titre de voyage; ou

10 jours ouvrables si la demande est faite après que le passeport ou le titre de voyage a été délivré.",,,time,percentage,90,6,7,86.0,,post,,,,,,,"Immigration, Refugees and Citizenship Canada","Immigration, Réfugiés et Citoyenneté Canada"
2019-2020,1500,Certifying true copies of part of a passport or another travel document,Certifier les copies conformes d’une partie d’un passeport ou d’un autre titre de voyage,2922,IRCC's goal is to issue certification of true copies within 10 business days,L'objectif d'IRCC est d'émettre une copie certifiée conforme dans les 10 jours ouvrables,https://www.canada.ca/en/immigration-refugees-citizenship/corporate/mandate/service-declaration/service-standards.html,https://www.canada.ca/fr/immigration-refugies-citoyennete/organisation/mandat/declaration-service/normes-service.html,time,percentage,90,15684,15853,99.0,,person,,,,,,,"Immigration, Refugees and Citizenship Canada","Immigration, Réfugiés et Citoyenneté Canada"
2019-2020,1500,Certifying true copies of part of a passport or another travel document,Certifier les copies conformes d’une partie d’un passeport ou d’un autre titre de voyage,2923,IRCC's goal is to issue certification of true copies within 10 business days,L'objectif d'IRCC est d'émettre une copie certifiée conforme dans les 10 jours ouvrables.,https://www.canada.ca/en/immigration-refugees-citizenship/corporate/mandate/service-declaration/service-standards.html,https://www.canada.ca/fr/immigration-refugies-citoyennete/organisation/mandat/declaration-service/normes-service.html,time,percentage,90,15684,15853,99.0,,post,,,,,,,"Immigration, Refugees and Citizenship Canada","Immigration, Réfugiés et Citoyenneté Canada"
2019-2020,1501,Verification of Status / Replacement of Immigration Document,Vérification du statut ou remplacement d’un document d’immigration,2935,IRCC's goal is to complete the service within 6 months,L'objectif d'IRCC est de compléter le service dans les 6 mois,https://www.canada.ca/en/immigration-refugees-citizenship/corporate/mandate/service-declaration/service-standards.html,https://www.canada.ca/fr/immigration-refugies-citoyennete/organisation/mandat/declaration-service/normes-service.html,time,percentage,80,15021,15371,98.0,,post,,,,,,,"Immigration, Refugees and Citizenship Canada","Immigration, Réfugiés et Citoyenneté Canada"
2019-2020,2107,Client initiated request to transfer the file between offices in Canada,Demande initiée par le client pour transférer le dossier entre des bureaux au Canada,2857,The office that accepted your application must transfer it to the office that will deliver your passport within 3 business days.,Une demande doit être transférée du bureau qui a accepté la demande au bureau qui délivrera le passeport dans 3 jours ouvrables.,https://www.canada.ca/en/immigration-refugees-citizenship/corporate/mandate/service-declaration/service-standards.html,https://www.canada.ca/fr/immigration-refugies-citoyennete/organisation/mandat/declaration-service/normes-service.html,time,percentage,90,7386,7488,99.0,,person,,,,,,,"Immigration, Refugees and Citizenship Canada","Immigration, Réfugiés et Citoyenneté Canada"
2019-2020,2108,Temporary Passport,Délivrance d’un passeport provisoire,2858,IRCC's goal is to issue Temporary Passports within 20 business days.,L'objectif d'IRCC est de délivrer un passeport provisoire dans les 20 jours ouvrables.,https://www.canada.ca/en/immigration-refugees-citizenship/corporate/mandate/service-declaration/service-standards.html,https://www.canada.ca/fr/immigration-refugies-citoyennete/organisation/mandat/declaration-service/normes-service.html,time,percentage,90,7438,7478,99.0,,person,,,,,,,"Immigration, Refugees and Citizenship Canada","Immigration, Réfugiés et Citoyenneté Canada"
2019-2020,2132,Settlement Program Transfer Payments,Paiements de transfert du Programme d’établissement,2949,IRCC’s goal is to issue an acknowledgement of receipt of all proposals under grant and contribution programs within 10 days from the closing date of the Call for Proposals.,IRCC s’efforcera de délivrer un accusé de réception pour toutes les propositions au titre des programmes de subventions et de contributions dans les 10 jours suivant la date de clôture de l’appel de propositions.,,,time,percentage,80,1251,1251,100.0,,onl,,,,,,,"Immigration, Refugees and Citizenship Canada","Immigration, Réfugiés et Citoyenneté Canada"
2019-2020,2132,Settlement Program Transfer Payments,Paiements de transfert du Programme d’établissement,2950,"IRCC’s goal is to advise applicants within 125 days of the close of the Call for Proposals if:

their application will proceed for negotiation of a contribution agreement between IRCC and the submitting party; or IRCC needs more time before issuing a decision.","IRCC vise à informer le requérant dans les 125 jours suivant la clôture de l’appel de propositions si :

sa demande passera à l’étape de la négociation d’une entente de contribution entre IRCC et l’auteur de la demande; ou
 IRCC a besoin de plus de temps pour rendre une décision.",,,time,percentage,80,1251,1251,100.0,,onl,,,,,,,"Immigration, Refugees and Citizenship Canada","Immigration, Réfugiés et Citoyenneté Canada"
2019-2020,2132,Settlement Program Transfer Payments,Paiements de transfert du Programme d’établissement,2951,IRCC’s goal is to inform applicants in writing of our decision about their eligibility for further processing within 40 days from the closing date of the Call for Proposals.,IRCC s’efforcera d’informer par écrit les demandeurs de la décision du Ministère relativement à la recevabilité de leur demande aux fins de traitement dans les 40 jours suivant la date de clôture de l’appel de propositions.,,,time,percentage,80,1251,1251,100.0,,onl,,,,,,,"Immigration, Refugees and Citizenship Canada","Immigration, Réfugiés et Citoyenneté Canada"
2019-2020,1429,International Experience Canada - Application for Work Permit,Expérience internationale Canada - Demande d'un permis de travail,2932,Process applications within 8 weeks (56 days or less),Traiter les demandes dans un délai de 8 semaines (56 jours et moins).,https://www.canada.ca/en/immigration-refugees-citizenship/corporate/mandate/service-declaration/service-standards.html,https://www.canada.ca/fr/immigration-refugies-citoyennete/organisation/mandat/declaration-service/normes-service.html,time,percentage,100,82202,83050,99.0,,onl,,,,,,,"Immigration, Refugees and Citizenship Canada","Immigration, Réfugiés et Citoyenneté Canada"
2019-2020,1442,Family Class Priority - Application for Permanent Residence,Demandes prioritaires de la catégorie du regroupement familial - Demande de résidence permanente,1736,"IRCC’s goal is to process applications under Family Class (Overseas - spouses, partners and dependent children) within 12 months.","IRCC s’efforcera de traiter en l’espace de 12 mois les demandes présentées au titre de la catégorie du regroupement familial (à l’étranger – époux, conjoints de fait, partenaires conjugaux et enfants à charge).",https://www.canada.ca/en/immigration-refugees-citizenship/corporate/mandate/service-declaration/service-standards.html,https://www.canada.ca/fr/immigration-refugies-citoyennete/organisation/mandat/declaration-service/normes-service.html,time,percentage,80,52357,61860,85.0,2019-2020,oth,N/A,N/A,,,,,"Immigration, Refugees and Citizenship Canada","Immigration, Réfugiés et Citoyenneté Canada"
2019-2020,1467,Earth Observation Satellite Data services,Services des données satellitaires en observation de la terre,2623,Responses must be provided within 3 business days.,Les réponses doivent être fournies dans les 3 jours ouvrables.,,,time,percentage,85,0,0,ND,,tel,,,,,,,Canadian Space Agency,Agence spatiale canadienne
2019-2020,1467,Earth Observation Satellite Data services,Services des données satellitaires en observation de la terre,2624,Responses must be provided within 3 business days.,les réponses doivent être fournies dans les 3 jours ouvrables,,,time,percentage,85,536,595,90.0,,onl,,,,,,,Canadian Space Agency,Agence spatiale canadienne
