fiscal_yr,service_id,service_name_en,service_name_fr,department_name_en,department_name_fr,external_internal,service_type,special_designations,service_description_en,service_description_fr,service_url_en,service_url_fr,program_name_en,program_name_fr,last_GBA,client_target_groups,info_service,service_fee,cra_business_number,use_of_sin,service_channels,online_applications,web_visits_info_service,calls_received,in_person_applications,postal_mail_applications,other_applications,e_registration,e_authentication,e_application,e_decision,e_issuance,e_feedback,client_feedback,special_remarks_en,special_remarks_fr
2016-2017,1007,Apprenticeship Grants (AG),Subventions aux apprentis,Employment and Social Development Canada | Emploi et Développement social Canada,Employment and Social Development Canada | Emploi et Développement social Canada,extern,res,crit,"The Apprenticeship Grants, including the Apprenticeship Incentive Grant and Apprenticeship Completion Grant, are incentives to attract Canadians to the trades and to assist apprentices in the Red Seal trades to progress and complete their training.  

Notes on Volumes:

Telephone: Represents client calls resolved in the Interactive Voice Response (IVR) system and by a call centre agent. 

In-person: Represents 'service requests' recorded for each separate service activity performed by a citizen service officer. Multiple service requests may occur for a single and/or for different services during one service session with a client. Volumes reflect direct service interactions and in-office self-serve computer workstations.","Les Subventions aux apprentis, notamment la Subvention incitative aux apprentis et la Subvention à l’achèvement de la formation d’apprenti, sont des mesures incitatives visant à attirer les Canadiens dans les métiers et à aider les apprentis dans les métiers désignés Sceau rouge à poursuivre leur formation et à la terminer. 

Notes sur les volumes:

Par téléphone : Les volumes représentent les appels des clients résolus au moyen du système de réponse vocale interactive et par un agent d'un centre d'appels. 

En personne : Les volumes fournis pour le mode de prestation de services en personne représentent les demandes de service inscrites pour chaque activité de service distincte exécutée par un agent de service aux citoyens. Des demandes de service multiples peuvent avoir lieu pour un seul service ou différents services au cours d'une même séance de service avec un client. Les volumes reflètent le nombre d'interactions de service directes et au moyen des postes de travail informatiques de libre-service sur place.",,,Apprenticeship Grants,Subventions incitatives aux apprentis,NA,person,NA,N,NA,NA,ND,77322,0,59641,152722,24691,0,NA,N,Y,N,N,N,,,
2017-2018,1007,Canada Apprenticeship Grants,Subventions aux apprentis du Canada,Employment and Social Development Canada | Emploi et Développement social Canada,Employment and Social Development Canada | Emploi et Développement social Canada,extern,res,crit,"Provides up to a maximum lifetime amount of $4,000 per person in federal apprenticeship taxable cash grants to help progress in or complete apprenticeship training.  There are two types of grants: The Apprenticeship Incentive Grant (AIG) is a taxable cash grant of $1,000 per year or level, for a lifetime maximum amount of $2,000 per person; and The Apprenticeship Completion Grant (ACG) which is a one-time taxable cash grant lifetime amount of $2,000 per person for registered apprentices who complete their apprenticeship training and obtain their journeyperson certification.","Verse un montant maximal à vie de 4000 $ par personne en subventions fédérales en espèces imposables afin d'aider les apprentis dans l'avancement ou l'achèvement de leur formation. Il y a deux types de subventions : la Subvention incitative aux apprentis, qui est une subvention en espèces imposable de 1000 $ par année ou niveau, pour un montant maximal de 2000 $ par personne, et la Subvention à l’achèvement de la formation d’apprenti qui est une subvention unique en espèces imposable d'un montant de 2000 $ par personne offerte aux apprentis inscrits qui achèvent leur formation en apprentissage et qui obtiennent un certificat de compagnon.",https://www.canada.ca/en/employment-social-development/services/apprentices/grants.html?utm_campaign=not-applicable&utm_medium=vanity-url&utm_source=canada-ca_apprenticeship-grants,https://www.canada.ca/fr/emploi-developpement-social/services/financement/achevement-apprenti-presenter-demande.html,Apprenticeship Grants,Subvention aux apprentis,NA,person,NA,N,NA,Y,ND,73567,533000,51723,1993,14924,0,NA,N,Y,N,N,N,non,,
2016-2017,1005,Federal Income Support for Parents of Murdered or Missing Children (PMMC),Soutien du revenu fédéral pour les parents d’enfants assassinés ou disparus (PEAD),Employment and Social Development Canada | Emploi et Développement social Canada,Employment and Social Development Canada | Emploi et Développement social Canada,extern,res,crit,"The PMMC grant is an income support grant available to applicants who have suffered a loss of income from taking time away from work to cope with the death or disappearance of their child or children, as a result of a probable Criminal Code offence.

Notes on Volumes:

Telephone: Represents client calls resolved in the Interactive Voice Response (IVR) system and by a call centre agent. 

In-person: Represents 'service requests' recorded for each separate service activity performed by a citizen service officer. Multiple service requests may occur for a single and/or for different services during one service session with a client. Volumes reflect direct service interactions and in-office self-serve computer workstations.","Le Soutien du revenu pour les PEAD est offert aux personnes admissibles qui ont subi une perte de revenus parce qu’ils se sont absentés du travail pour composer avec le décès ou la disparition de leur enfant (ou enfants) par suite d’une probable infraction au Code criminel.

Notes sur les volumes:

Par téléphone : Les volumes représentent les appels des clients résolus au moyen du système de réponse vocale interactive et par un agent d'un centre d'appels. 

En personne : Les volumes fournis pour le mode de prestation de services en personne représentent les demandes de service inscrites pour chaque activité de service distincte exécutée par un agent de service aux citoyens. Des demandes de service multiples peuvent avoir lieu pour un seul service ou différents services au cours d'une même séance de service avec un client. Les volumes reflètent le nombre d'interactions de service directes et au moyen des postes de travail informatiques de libre-service sur place.",,,Federal Income Support for Parents of Murdered or Missing Children (PMMC),Subvention de soutien du revenu pour les parents d’enfants assassinés ou disparus (PEAD),NA,person,NA,N,NA,NA,ND,4,0,56,286,7,0,NA,N,Y,N,N,N,,,
2017-2018,1005,Financial Support for Parents of Missing and Murdered Children,Aide financière aux parents d’enfants disparus ou assassinés,Employment and Social Development Canada | Emploi et Développement social Canada,Employment and Social Development Canada | Emploi et Développement social Canada,extern,res,crit,"Provides income support to applicants who have suffered a loss of income from taking time away from work to cope with the death or disappearance of their child or children, as a result of a probable Criminal Code offence.",Offre un soutien du revenu aux personnes admissibles qui ont subi une perte de revenus parce qu’ils se sont absentés du travail pour composer avec le décès ou la disparition de leur enfant (ou enfants) par suite d’une probable infraction au Code criminel.,https://www.canada.ca/en/employment-social-development/services/parents-young-victims-crime.html,https://www.canada.ca/fr/emploi-developpement-social/services/parents-jeunes-victimes-crimes.html,Federal Income Support for Parents of Murdered or Missing Children,Soutien du revenu pour les parents d'enfants assassinés ou disparus,NA,person,NA,N,NA,Y,ND,3,6000,68,0,10,0,NA,NA,Y,N,N,NA,tel,,
2017-2018,1296,Canada Student Grants and Canada Student Loans,Programme canadien de bourses aux étudiants et Programme canadien de prêts aux étudiants,Employment and Social Development Canada | Emploi et Développement social Canada,Employment and Social Development Canada | Emploi et Développement social Canada,extern,res,"prior,crit,essent","In collaboration with participating provinces and territories, provide repayable loans and non-repayable grants to help Canadian students pay for their post-secondary education.","En collaboration avec les provinces et les territoires participants, offre des prêts remboursables et des subventions non remboursables pour aider les étudiants du Canada à payer leurs études postsecondaires.",https://csnpe-nslsc.cibletudes-canlearn.ca/Eng/Default.aspx,https://csnpe-nslsc.cibletudes-canlearn.ca/fra/Pardefaut.aspx,Canada Student Loans and Grants and Canada Apprentice Loans Program,Programme canadien de prêts et bourses aux étudiants et Programme de prêts canadiens aux apprentis,NA,person,NA,N,NA,Y,ND,497694,9390000,1795872,0,26355,0,Y,Y,Y,Y,Y,Y,"tel,eml","Student loan application function is performed by the participating provinces and territories on behalf of the federal government. Clients can apply online  for some CSLP sub-activities, one of them being the CSLP's Repayment Assistance Plan, RAP, through the online National Student Loan Service Centre (NSLSC) portal.",
2016-2017,1296,Canada Student Loans and Grants (CSLG),Programme canadien de prêts et bourses aux étudiants,Employment and Social Development Canada | Emploi et Développement social Canada,Employment and Social Development Canada | Emploi et Développement social Canada,extern,res,"prior,crit,essent","Canada Student Loans and Grants is administered on behalf of the Government of Canada through a third party Service Provider. The Service Provider (National Student Loans Service Centre) delivers client and administrative services on behalf of the Government of Canada and the Integrated Provinces (NL, NB, ON, SK and BC) related to the disbursement of loans / grants, loan maintenance, loan repayment and includes repayment assistance measures.  

Notes on Volumes:

The loan application function is performed by participating provinces and territories on behalf of the federal government and the application process is available online. Provinces and territories do not report on the volume of applications they receive to ESDC.","Le Programme canadien de prêts et bourses aux étudiants est offert au nom du gouvernement du Canada par l'entremise d'un tiers fournisseur de services. Le fournisseur de services (Centre de service national de prêts aux étudiants) offre des services administratifs et à la clientèle au nom du gouvernement du Canada et des provinces en régime intégré (T.-N.-L., N.-B., Ontario, Saskatchewan et C.-B.) en lien avec le versement de prêts et de bourses, la gestion de prêts, le remboursement des prêts et les mesures d'aide au remboursement.  

Notes sur les volumes:

La demande de prêt est effectuée par les provinces et les territoires participants au nom du gouvernement fédéral et le processus de demande est disponible en ligne. Les provinces et les territoires ne rapportent pas à EDSC le volume de demandes qu'ils ont reçues.",,,Canada Student Loans and Grants and Canada Apprentice Loans Program,Programme canadien de prêts et bourses aux étudiants et de prêts aux apprentis,NA,person,NA,N,NA,NA,ND,0,0,0,0,0,0,Y,N,Y,Y,Y,Y,,,
2017-2018,1298,Canada Apprentice Loans,Prêt canadien aux apprentis,Employment and Social Development Canada | Emploi et Développement social Canada,Employment and Social Development Canada | Emploi et Développement social Canada,extern,res,"prior,crit,essent","Provides up to $4,000 in interest-free loans per period of technical training. The loan can be used to help pay for tuition, tools, equipment and living expenses, to cover forgone wages or to help support your family.","Offre des prêts sans intérêt d'un maximum de 4 000 $ par période de formation technique. Le prêt peut être utilisé pour payer les frais de scolarité, les outils, l’équipement et les frais de subsistance, pour couvrir les salaires perdus ou pour aider votre famille.",https://www.pca-cal.ca/en/Home,https://www.pca-cal.ca/fr/Accueil,Canada Student Loans and Grants and Canada Apprentice Loans Program,Programme canadien de prêts et bourses aux étudiants et Programme de prêts canadiens aux apprentis,NA,person,NA,N,NA,Y,ND,16589,0,27280,0,183,0,Y,N,Y,Y,Y,Y,"tel,eml",,
2016-2017,1298,Canada Apprentice Loans (CAL),Programme canadien de prêts aux apprentis,Employment and Social Development Canada | Emploi et Développement social Canada,Employment and Social Development Canada | Emploi et Développement social Canada,extern,res,"prior,crit,essent","Canada Apprentice Loans is administered on behalf of the Government of Canada through a third party Service Provider. The Service Provider (Canada Apprentice Loans Service Centre) delivers client and administrative services related to the disbursement of loans, loan maintenance, and loan repayment including repayment assistance measures.

Notes on Volumes:

The loan application function is performed by the Department. Apprentices can submit their applications online directly to the federal government via the Canada Apprentice Loans (CAL) Centre Portal or by paper.","Le Programme de prêt canadien aux apprentis est offert au nom du gouvernement du Canada par l'entremise d'un tiers fournisseur de services. Le fournisseur de services (Centre de service national de prêt aux apprentis) offre des services administratifs et à la clientèle en lien avec le versement de prêts, la gestion des prêts, le remboursement des prêts et les mesures d'aide au remboursement.  

Notes sur les volumes:

La demande de prêt est effectuée par le Ministère. Les apprentis peuvent soumettre leurs demandes en ligne directement au gouvernement fédéral au moyen du Centre de service de prêt canadien aux apprentis ou sur papier.",,,Canada Student Loans and Grants and Canada Apprentice Loans Program,Programme canadien de prêts et bourses aux étudiants et de prêts aux apprentis,NA,person,NA,N,NA,NA,ND,18974,0,0,0,253,0,Y,N,Y,Y,Y,N,,,
2016-2017,1322,Canada Education Savings Grant (CESG) and the Canada Learning Bond (CLB),Subvention canadienne pour l’épargne-études (SCEE) et Bon d’études canadien (BEC),Employment and Social Development Canada | Emploi et Développement social Canada,Employment and Social Development Canada | Emploi et Développement social Canada,extern,adv,non,"ESDC’s role in this service is as an information provider. ESDC provides Tier 1 service through 1-800 O-Canada and provides Tier 2 Service through the Canada Education Savings Program, so that individuals and organizations can inquire about the Canada Education Savings Grant (CESG) and the Canada Learning Bond (CLB) and obtain related information.

Notes on Volumes:

Online: No on-line activity: on-line presence is static information. The only
reported online volumes is email correspondence.","Dans le cadre de ce service, EDSC tient un rôle de fournisseur d'information. EDSC offre des services de premier palier par l'entremise du 1-800 O-Canada et de second palier par l'entremise du Programme canadien pour l’épargne-études. Les particuliers et les organisations peuvent ainsi demander des renseignements sur la Subvention canadienne pour l’épargne-études (SCEE) et le Bon d'études canadien (BEC) afin d'obtenir de l'information connexe.

Notes sur les volumes:

En ligne : Pas d'activité en ligne : la présence en ligne constitue de l'information statique. Le seul volume en ligne reporté est pour la correspondance par courriel.",,,Canada Education Savings Program,Programme canadien pour l’épargne-études,NA,person,NA,N,NA,NA,ND,1140,0,45027,0,584,0,NA,NA,NA,NA,NA,Y,,,
2017-2018,1322,Canada Education Savings Grant and the Canada Learning Bond,Subvention canadienne pour l’épargne-études et Bon d’études canadien,Employment and Social Development Canada | Emploi et Développement social Canada,Employment and Social Development Canada | Emploi et Développement social Canada,extern,adv,non,"ESDC’s role in this service is as an information provider. ESDC provides Tier 1 service through 1-800 O-Canada and provides Tier 2 Service through the Canada Education Savings Program, so that individuals and organizations can inquire about the Canada Education Savings Grant (CESG) and the Canada Learning Bond (CLB) and obtain related information","Dans le cadre de ce service, EDSC agit comme un fournisseur d'information. EDSC offre des services de premier palier par l'entremise du 1-800 O-Canada et de second palier par l'entremise du Programme canadien pour l’épargne-études. Les particuliers et les organisations peuvent ainsi demander des renseignements sur la Subvention canadienne pour l’épargne-études (SCEE) et le Bon d'études canadien (BEC) afin d'obtenir de l'information connexe.",https://www.canada.ca/en/employment-social-development/corporate/transparency/service-standards-2017-2018.html#s4,https://www.canada.ca/fr/emploi-developpement-social/ministere/transparence/normes-service-2017-2018.html#s14,Canada Education Savings Program,Programme canadien pour l'épargne-études,NA,person,NA,N,Y,Y,ND,0,0,34397,0,0,0,NA,NA,NA,NA,NA,Y,non,,
2016-2017,1337,Occupational Health and Safety (OHS) Compliance,Conformité en matière de santé et sécurité au travail,Employment and Social Development Canada | Emploi et Développement social Canada,Employment and Social Development Canada | Emploi et Développement social Canada,extern,reg,"prior,crit,essent","The Occupational Health and Safety Program ensures that federally regulated workplaces are healthy, safe and fair by working with employers and employees to ensure that they understand and fulfill their obligations to the Canada Labour Code, Part II and are compliant with regulations related to occupational health and safety.

Notes on Volumes:

Online: Refers to the number of visits to the Labour Program Internet Site

Telephone: Refers to an aggregate of all calls and enquiries made to the Labour Program’s 1-800 phone line. 

Mail: Refers to all mail received by Labour Program regional offices (includes Hazardous Occurrence Investigation Reports, Annual Health and Safety Committee Reports, Employer’s Occurrence Reports, OHS Investigation Complaint Forms, etc.)","Le Programme de santé et de sécurité au travail veillent à ce que les milieux de travail sous réglementation fédérale soient sains, sécuritaires et équitables en travaillant avec les employeurs et les employés pour s'assurer qu'ils comprennent et respectent leurs obligations à l'égard de la Partie II du Code canadien du travail et qu'ils sont conformes aux règlements en lien avec la santé et la sécurité au travail.

Notes sur les volumes:

En ligne : Fait référence au nombre de visites sur le site Internet du Programme du travail

Par téléphone : Fait référence à un niveau agrégé de tous les appels et les demandes de renseignements effectuées au numéro 1-800 du Programme du travail. 

Par la poste : Fait référence à tout le courrier reçu par les bureaux régionaux du Programme du travail (comprend les rapports concernant les situations comportant des risques, les rapports annuels du Comité de santé et sécurité au travail, les rapports de situations de l'employeur, les formulaires de plainte de santé et sécurité au travail, etc.)",,,"Labour 
(Occupational Health and Safety)",Travail  (Santé et sécurité au travail),NA,"econom,person",NA,N,N,NA,ND,11727,0,4782,48,14863,0,NA,NA,NA,N,N,Y,,,
2017-2018,1337,Occupational Health and Safety (OHS) Compliance and Enforcement,Conformité et application de la Santé et sécurité au travail,Employment and Social Development Canada | Emploi et Développement social Canada,Employment and Social Development Canada | Emploi et Développement social Canada,extern,reg,"prior,crit,essent","Aims to ensure that workplaces are healthy and safe in an evolving context. The Service's role is to create tools to increase awareness of health and safety issues and assist employers and employees to understand their duties and rights under the Code. Some of these tools include promotional material and proactive information for both employees and employers. The Service also conducts inspections and investigations, issues directions and, if necessary, initiates prosecutions to enforce compliance with the Code.","Vise à ce que les milieux de travail soient sains et sécuritaires dans un contexte en évolution. Le but est de veiller à ce que les lieux de travail continuent de répondre aux besoins et aux exigences de l’effectif en évolution. Il a pour rôle de créer des outils pour sensibiliser les personnes concernées aux problèmes de santé et sécurité et d’aider les employeurs et les employés à comprendre leurs obligations et leurs droits en vertu du Code canadien du travail. Certains de ces outils comprennent le matériel promotionnel et l'information proactive pour les employés et les employeurs. Les responsables du service mènent également des inspections et des enquêtes, publient des directives et, au besoin, entament des poursuites pour faire appliquer le Code.",https://www.canada.ca/en/employment-social-development/programs/health-safety.html,https://www.canada.ca/fr/emploi-developpement-social/programmes/sante-securite.html,Occupational Health and Safety,Santé et sécurité professionnelles,NA,"econom,person",NA,N,N,NA,ND,2658,0,3911,0,3711,3160,N,N,N,N,N,N,"tel,person,eml,post,onl","OHS consults regularly with stakeholders, including through the OHS Advisory Committee, and uses information obtained from these consultations to set annual regulatory priorities and identify trends and emerging hazards to improve health and safety outcomes in workplaces under federal jurisdiction.",
2016-2017,1090,Wage Earner Protection Program,Programme de protection des salariés,Employment and Social Development Canada | Emploi et Développement social Canada,Employment and Social Development Canada | Emploi et Développement social Canada,extern,res,crit,"The Wage Earner Protection Program makes payments to eligible workers for unpaid wages, vacation, severance and termination pay they are owed when their employer declares bankruptcy or becomes subject to a receivership under the Bankruptcy and Insolvency Act.

Notes on Volumes:

Telephone: Represents client calls resolved in the Interactive Voice Response (IVR) system and by a call centre agent. 

In-person: Represents 'service requests' recorded for each separate service activity performed by a citizen service officer. Multiple service requests may occur for a single and/or for different services during one service session with a client. Volumes reflect direct service interactions and in-office self-serve computer workstations.","Le Programme de protection des salariés verse aux travailleurs admissibles la rémunération, la paie de vacances, l’indemnité de départ et l’indemnité tenant lieu de préavis qui leur sont dues lorsque leur employeur déclare faillite ou devient sujet à une mise sous séquestre au titre de la Loi sur la faillite et l’insolvabilité. 

Notes sur les volumes:

Par téléphone : Les volumes représentent les appels des clients résolus au moyen du système de réponse vocale interactive et par un agent d'un centre d'appels. 

En personne : Les volumes fournis pour le mode de prestation de services en personne représentent les demandes de service inscrites pour chaque activité de service distincte exécutée par un agent de service aux citoyens. Des demandes de service multiples peuvent avoir lieu pour un seul service ou différents services au cours d'une même séance de service avec un client. Les volumes reflètent le nombre d'interactions de service directes et au moyen des postes de travail informatiques de libre-service sur place.",,,Wage Earner Protection Program,Programme de protection des salariés,NA,person,NA,N,NA,NA,ND,9268,0,15693,2186,725,0,NA,N,Y,N,N,N,,,
2017-2018,1090,Wage Earner Protection Program,Programme de protection des salariés,Employment and Social Development Canada | Emploi et Développement social Canada,Employment and Social Development Canada | Emploi et Développement social Canada,extern,res,essent,"Provides payments to eligible workers for unpaid wages, vacation, severance and termination pay they are owed when their employer files for bankruptcy or becomes subject to a receivership under the Bankruptcy and Insolvency Act.","Verse aux travailleurs admissibles la rémunération, l'indemnité de congé annuelle, l’indemnité de départ et l’indemnité tenant lieu de préavis qui leur sont dues lorsque leur employeur déclare faillite ou devient sujet à une mise sous séquestre au titre de la Loi sur la faillite et l’insolvabilité.",https://www.canada.ca/en/employment-social-development/services/wage-earner-protection.html,https://www.canada.ca/fr/emploi-developpement-social/services/protection-salaries.html,Wage Earner Protection Program,Programme de protection des salariés,NA,person,NA,N,NA,Y,ND,7955,57000,10168,168,501,0,NA,NA,Y,NA,NA,NA,tel,"Service Canada administers the WEPP on behalf of the Labour Program. Service Canada is responsible for applications and requests for review of the Minister's decision. Presently, appeals are administered by the Labour Program however, this function will be transferred to the Canadian Industrial Relations Board in FY2018-2019.",
2016-2017,1373,Federal Mediation and Conciliation Service (FMCS) - Dispute Resolution Services,Service fédéral de médiation et de conciliation (SFMC) – Services de règlement des différends,Employment and Social Development Canada | Emploi et Développement social Canada,Employment and Social Development Canada | Emploi et Développement social Canada,extern,reg,crit,"The FMCS dispute resolution service supports employers and unionized employees through conciliation and mediation services to assist both parties in reaching a mutual agreement.

Notes on Volumes:

Mail: 130 conciliation applications and 60 post-conciliation mediation appointments were made.

Note on Estimated % of the service completed online:

0% should read as N/A. Requested services from federally-mediated employers and associated unions are actioned once received. Therefore there is no formal application process, requiring these steps.","Le service de règlement des différends du Service fédéral de médiation et de conciliation soutient les employeurs et les employés syndiqués à l'aide de services de conciliation et de médiation pour aider les deux parties à en arriver à un consentement mutuel.

Notes sur les volumes:

Par la poste : 130 demandes de conciliation et 60 rendez-vous de médiation après-conciliation ont été donnés.

Note sur le % estimé du service complété en ligne: 

0% devrait lire NA. Les demandes de services provenant d'employeurs assujettis à la réglementation fédérale et de syndicats associés sont traitées dès qu'elles sont reçues. Par conséquent, il n'y a aucun processus de demande officiel, il n'y a que ces étapes à suivre.",,,Labour (Labour Relations),Travail (Relations de travail),NA,econom,NA,N,N,NA,ND,0,0,0,0,190,0,NA,NA,NA,NA,NA,NA,,,
2016-2017,1373,Federal Mediation and Conciliation Service (FMCS) - Relationship Development Program,Service fédéral de médiation et de conciliation (SFMC) – Programme de développement relationnel,Employment and Social Development Canada | Emploi et Développement social Canada,Employment and Social Development Canada | Emploi et Développement social Canada,extern,reg,crit,"The FMCS relationship development services are offered to employers and unionized employees with the intention of preventing disputes before they occur. This may involve training workshops on collective bargaining and joint conflict resolution as well as grievance mediation services to resolve disagreements and improve industrial relations.

Notes on Volumes:

In-person: 252 relationship development interventions and 5 public workshops on Labour Relations and Negotiation Cycle

Note on Estimated % of the service completed online:

0% should read as N/A. Requested services from federally-mediated employers and associated unions are actioned once received. Therefore there is no formal application process, requiring these steps.","Les services de développement relationnel du Service fédéral de médiation et de conciliation sont offerts aux employeurs et aux employés syndiqués; ils visent à prévenir les conflits avant qu'ils ne se produisent. Les services offerts comprennent des ateliers de formation sur la négociation collective et la résolution conjointe de conflits ainsi que des services de médiation de grief pour résoudre les désaccords et améliorer les relations industrielles.

Notes sur les volumes:

En personne : 252 interventions de développement relationnel et 5 ateliers publics sur les relations de travail et le cycle de négociation

Note sur le % estimé du service complété en ligne: 

0% devrait lire NA. Les demandes de services provenant d'employeurs assujettis à la réglementation fédérale et de syndicats associés sont traitées dès qu'elles sont reçues. Par conséquent, il n'y a aucun processus de demande officiel, il n'y a que ces étapes à suivre.",,,Labour (Labour Relations),Travail (Relations de travail),NA,"econom,for,intern_gov,person,PTC",NA,N,N,NA,ND,0,0,0,257,0,0,NA,NA,NA,NA,NA,NA,,,
2016-2017,1373,Federal Mediation and Conciliation Service (FMCS) – Arbitration Appointments,Service fédéral de médiation et de conciliation (SFMC) –  Nominations pour l’arbitrage,Employment and Social Development Canada | Emploi et Développement social Canada,Employment and Social Development Canada | Emploi et Développement social Canada,extern,reg,crit,"The FMCS arbitration appointment services coordinates the appointment of arbitrators, adjudicators and referees to resolve certain types of disputes, such as grievances, unjust dismissal complaints, wage recovery appeals and appeals under the Wage Eearner Protection Program Act.

Notes on Volumes:

Mail: 84 grievance arbitration were made in 2016-2017 and 484 appointments under Part III and Wage Earner Protection Program. 

Note on Estimated % of the service completed online:

0% should read as N/A. Requested services from federally-mediated employers and associated unions are actioned once received. Therefore there is no formal application process, requiring these steps. (In the case of appointments for unjust dismissal or wage recovery (Part III of the Code) FMCS receives the documentation from the Labour standards group requesting the Minister (of Labour) to appoint an arbitrator, so no applications from external parties are being made in this case.)","Les services de nomination pour l'arbitrage du Service fédéral de médiation et de conciliation coordonnent la nomination d'arbitres de différends, d'arbitres de griefs et d'arbitres pour traiter certains types de différends tels que des griefs, des plaintes pour congédiement injuste, des appels de recouvrement du salaire et des appels au titre de la Loi sur le Programme de protection des salariés.

Notes sur les volumes:

Par la poste : 84 arbitrages de griefs ont été effectués en 2016-2017 et 484 nominations en vertu de la partie III et du Programme de protection des salariés. 

Note sur le % estimé du service complété en ligne: 

0% devrait lire NA. Les demandes de services provenant d'employeurs assujettis à la réglementation fédérale et de syndicats associés sont traitées dès qu'elles sont reçues. Par conséquent, il n'y a aucun processus de demande officiel, il n'y a que ces étapes à suivre. (Dans le cas d'une nomination pour un congédiement injuste ou d'un recouvrement de salaire (partie III du Code), le Service fédéral de médiation et de conciliation reçoit les documents de la part du groupe des normes du travail qui exige que la ministre (du Travail) nomme un arbitre. Dans ce cas, aucune demande de parties externes n'est effectuée.)",,,Labour (Labour Relations),Travail (Relations de travail),NA,"econom,for,intern_gov,person,PTC",NA,N,N,NA,ND,0,0,0,0,568,0,NA,NA,NA,NA,NA,NA,,,
2016-2017,1096,Occupational Health and Safety Tribunal Canada,Tribunal de santé et sécurité  au  travail Canada,Employment and Social Development Canada | Emploi et Développement social Canada,Employment and Social Development Canada | Emploi et Développement social Canada,extern,reg,non,"The Occupational Health and Safety Tribunal Canada receives, hears and decides on appeals of decisions of absence of danger and directions regarding occupational health and safety issued pursuant to the Canada Labour Code.

Notes on Volumes:

Volumes represent methods of receiving appeals","Le Tribunal de santé et sécurité au travail Canada reçoit, entend et tranche les appels de décisions relatives à l'absence de danger ainsi que les instructions en matière de santé et sécurité au travail délivrées en vertu du Code canadien du travail.

Notes sur les volumes:

Les volumes représentent des méthodes de réception d'appels",,,Labour,Travail,NA,"econom,person",NA,N,N,NA,ND,22,0,0,1,0,0,N,N,N,N,N,N,,,
2017-2018,1096,Occupational Health and Safety Tribunal Canada,Tribunal de santé et sécurité au travail Canada,Employment and Social Development Canada | Emploi et Développement social Canada,Employment and Social Development Canada | Emploi et Développement social Canada,extern,reg,non,"The Occupational Health and Safety Tribunal Canada receives, hears and decides on appeals of decisions of absence of danger and directions regarding occupational health and safety issued pursuant to the Canada Labour Code.",Le Tribunal de santé et sécurité au travail Canada reçoit et entend les appels relatifs aux décisions d'absence de danger et aux instructions émises au chapitre de la santé et la sécurité au travail en vertu du Code canadien du travail et il prend des décisions à cet égard.,https://www.canada.ca/en/occupational-health-and-safety-tribunal-canada.html,https://www.canada.ca/fr/tribunal-de-sante-et-securite-au-travail-canada.html,Occupational Health and Safety,Santé et sécurité professionnelles,NA,person,NA,N,NA,NA,ND,0,0,0,1,0,22,N,N,N,N,N,N,"tel,person,eml,fax",,
2016-2017,1377,Workplace Information,Information sur le milieu de travail,Employment and Social Development Canada | Emploi et Développement social Canada,Employment and Social Development Canada | Emploi et Développement social Canada,extern,res,non,"Workplace Information provides information and analysis on collective bargaining, work stoppages, and labour organizations (unions) to various external and internal users by responding to information requests received by phone, email and online.  

Notes on Volumes:

Number of client service requests received",Nombre de demandes de service de clients reçues,,,Labour (Labour Relations),Travail (Relations de travail),NA,"econom,person",NA,N,N,NA,ND,115,0,298,2,0,0,NA,NA,Y,NA,NA,Y,,,
2017-2018,1377,Workplace Information Services,Services d’information sur les milieux de travail,Employment and Social Development Canada | Emploi et Développement social Canada,Employment and Social Development Canada | Emploi et Développement social Canada,extern,res,non,"Provides information and analysis on collective bargaining, work stoppages, and labour organizations (unions) to various external and internal users by responding to information requests received by email and online.","Fournit de l’information et des analyses sur la négociation collective, les arrêts de travail et les organisations de travail (syndicats) à divers intervenants externes et utilisateurs internes en répondant aux demandes d’information envoyées par courriel ou en ligne.",https://www.canada.ca/en/employment-social-development/services/collective-bargaining-data.html,https://www.canada.ca/fr/emploi-developpement-social/services/donnees-conventions-collectives.html,Labour Relations,Relations de travail,NA,"econom,intern_gov,person,PTC",NA,N,NA,NA,ND,82,42402,205,2,0,96,NA,NA,Y,NA,NA,Y,onl,"Note that we do not receive applications, but rather requests for data and information.  After the request is processed an automatic Client Satisfaction Survey is sent to the client.  They receive a link to an on-line survey.

Note - The Workplace Information Service does not receive traditional applications as we do not provide front-line services.  The Workplace Information Service provides data sets and information on collective bargaining, work stoppges  and wages in response to requests from internal and external clients.",
