fiscal_yr,service_id,service_name_en,service_name_fr,department_name_en,department_name_fr,external_internal,service_type,special_designations,service_description_en,service_description_fr,service_url_en,service_url_fr,program_name_en,program_name_fr,last_GBA,client_target_groups,info_service,service_fee,cra_business_number,use_of_sin,service_channels,online_applications,web_visits_info_service,calls_received,in_person_applications,postal_mail_applications,other_applications,e_registration,e_authentication,e_application,e_decision,e_issuance,e_feedback,client_feedback,special_remarks_en,special_remarks_fr
2018-2019,1113,Formal Review Request (Appeals),Demande de vérification officielle (Appels),Canada Revenue Agency,Agence du revenu du Canada,extern,reg,non,CRA offers taxpayers the ability to receive a formal review should they disagree with their (re)assessment for no cost. Appeals representatives who were not involved in the original decision will conduct a formal and impartial review to reassess the taxpayers entitlement. Further recourse is available to clients via the Courts or an appropriate Tribunal.,L’Agence offre aux contribuables la possibilité d’obtenir gratuitement un examen officiel s’ils sont en désaccord avec leur cotisation ou leur nouvelle cotisation. Des représentants des Appels qui n’ont pas participé à la décision initiale procéderont à un examen officiel et impartial pour établir l’admissibilité du contribuable. D’autres recours sont offerts aux clients par les tribunaux.,,,Objections and Appeals,Oppositions et appels,2016-2017,person,ND,N,Y,Y,ND,29985,35231,35285,1642,32013,4703,Y,Y,Y,N,N,N,"tel,fax,post,onl","Results are for objections by T1, T2, T3, and Non-resident clients","Les résultats sont pour les oppositions, pour les clients T1, T2, T3 et non-résident."
2018-2019,726,Employee Assistance Services: Employee Assistance Program,Services d’aide aux employés : Programme d’aide aux employés,Health Canada,Santé Canada,"extern,enterprise",adv,essent,"•24-hour bilingual crisis and referral center (with TTL)
•highly confidential
•crisis counselling available (crisis and suicide prevention / intervention)
•calls answered by mental health professionals having a minimum of a Master's degree in counselling, social work or psychology
•network of over 900 mental health professionals  
•e-counselling and telephone counselling
•dedicated Quality Assurance and Case Management teams
•Compliant with: Official Languages Act; TBS Policy on EAP; Candian Human Rights Act; PIPEDA
•Fully accredited by the Council on Accreditation
(CSB)","• Centre de crise et d'orientation bilingue ouvert 24h / 24 (avec TTL)
•hautement confidentiel
• consultation en cas de crise disponible (prévention / intervention en cas de crise et de suicide)
• appels auxquels ont répondu des professionnels de la santé mentale ayant au minimum une maîtrise en counseling, travail social ou psychologie
• réseau de plus de 900 professionnels de la santé mentale
• conseil en ligne et téléphonique
• des équipes dédiées à l'assurance qualité et à la gestion de cas
• Conforme à: la Loi sur les langues officielles; Politique sur le PAE du SCT; Loi canadienne sur les droits de la personne; LPRPDE
•Entièrement accrédité par le Conseil d’accréditation
(DGSG)",https://www.canada.ca/en/health-canada/services/environmental-workplace-health/occupational-health-safety/employee-assistance-services/programs.html,https://www.canada.ca/fr/sante-canada/services/sante-environnement-milieu-travail/sante-securite-travail/service-aide-employes/programmes.html,Specialized Health Services and Internationally Protected Persons Program,Services de santé spécialisés et programme des personnes jouissant d'une protection internationale,2018-2019,person,ND,Y,NA,N,ND,ND,ND,ND,ND,ND,ND,NA,NA,NA,NA,NA,NA,"tel,person","As a result of the limited choices from the drop-down menu, ""Advisory Services"" is the best fit.  A fulsome description of each associated program is provided.

Feedback is collected via telephone and voluntary paper surveys (soon to be migrated to an online system)

All values from ""Number of Telephone Enquiries"" down are blank as the system only accepts numerals. A more accurate representation would be N/A for those 6 fields.","Compte tenu des choix limités à partir du menu déroulant, « Services consultatifs » est ce qui convient le mieux. Une description complète de chaque programme associé est fournie. 
Des commentaires sont recueillis par l’entremise d’enquêtes téléphoniques et d’enquêtes sur papier à participation volontaire (qui migreront bientôt vers un système en ligne). 
Toutes les valeurs à partir de « Nombre de demandes téléphoniques » sont vierges parce que le système n’accepte que des chiffres. Une représentation plus exacte serait S.O. pour ces six champs."
2018-2019,1348,Treasury Board of Canada Secretariat’s Claims Office,Bureau des réclamations du Secrétariat du Conseil du Trésor du Canada,Treasury Board of Canada Secretariat,Secrétariat du Conseil du Trésor du Canada,enterprise,adv,prior,This service is in place to compensate employees who have incurred expenses or financial losses because of the implementation of the Phoenix pay system.,Ce service est en place pour indemniser les employés qui ont engagé des dépenses ou qui ont subi des pertes financières en raison de la mise en œuvre du système de paie Phénix.,https://www.canada.ca/en/treasury-board-secretariat/topics/pay/phoenix-pay-system/phoenix.html,https://www.canada.ca/fr/secretariat-conseil-tresor/sujets/remuneration/systeme-paye-phenix/phenix.html,Financial Management Policies and Initiatives,Politiques et initiatives liées à la gestion financière,,"intern_gov,person",ND,N,NA,NA,ND,2014,ND,ND,ND,ND,ND,NA,Y,Y,Y,Y,Y,"tel,eml","Claims must be submitted electronically via the TBS secure claims portal. TBS does not provide advice or recommendations to claimants via the telephone or any other channel. In 2018-19, the TBS Claims Office  received fewer than 5 claims via mail. To ensure a consistent process is followed, electronic claims database and sent to a Departmental Claims Officer for confirmation.","Les réclamations doivent être présentées de façon électronique au moyen du portail des réclamations sécurisé du SCT. Le SCT ne fournit pas de conseils ou de recommandations aux demandeurs par téléphone ou par tout autre moyen. En 2018-2019, le Bureau des réclamations du SCT a reçu moins de 5 demandes par courrier. Afin d’assurer le respect d’un processus uniforme, la base de données électronique des réclamations est envoyée à un agent de réclamations ministériel aux fins de confirmation."
2018-2019,904,Document Imaging Services,Services d'imagerie documentaire,Public Services and Procurement Canada,Services publics et Approvisionnement Canada,enterprise,im,non,"Document imaging services -- both internal service delivery and the Document Imaging Enterprise Solution for the Government of Canada using pre-screened private sector imaging companies. Document imaging solutions assist departments and agencies wanting to eliminate paper-based processing, increase speed of service to Canadians and reduce their operating costs (including:  creating images, assigning relevant metadata to images, storing both in a database, and then providing user access to the image/metadata database for query or retrieval).","Services d'imagerie documentaire -- Prestation d'un service interne et solution d'entreprise en imagerie documentaire pour le gouvernement du Canada en recourant à des entreprises privées de services d'imagerie présélectionnés. Les solutions d'imagerie documentaire aident les ministères et organismes qui veulent éliminer le traitement sur support papier, accélérer le service aux Canadiens et réduire leurs frais d'exploitation (notamment en créant des images, en affectant les métadonnées pertinentes aux images, en stockant les images et les métadonnées dans une base de données puis en donnant aux utilisateurs l'accès à la base de données des images et des métadonnées aux fins d'interrogation ou de récupération).",http://www.canada.gc.ca/imaging,http://www.canada.gc.ca/imagerie,Document Imaging Services,Services d'imagerie documentaire,,intern_gov,ND,N,NA,NA,ND,ND,5262,ND,ND,ND,50,NA,Y,Y,Y,Y,Y,eml,Only email and website visits/inquiries are tracked by the Document Imaging Solutions Centre.,Seules les visites/demandes de renseignements par courriel et par site Web sont suivies par le Centre de solutions en imagerie de documents.
2018-2019,730,Public Service Occupational Health Program: Occupational Health Evaluations,Programme de santé au travail de la fonction publique: Évaluations de la santé au travail,Health Canada,Santé Canada,enterprise,hr,non,"Health evaluations for jobs with specific medical requirements
• Ensure employees are safe on the job and the
job is safe for them
• Pre-placement before hiring
• Regularly scheduled health examination—
determine if employee is being negatively affected by their work and/or can continue their job safely
• Related to Foreign Postings - conducted for employees and their spouses/dependents 
assigned to, between, and from foreign posts (PSOHP also provides advice to
departments on the level of medical services at
foreign postings and on conditions at post) - (CSB)","Pour les emplois ayant des exigences médicales spécifiques
• S’assurer que les employés sont en sécurité
au travail et que leur emploi est sécuritaire pour eux
• Préparation avant l’embauche
• Planification régulière d’examens de santé –
déterminer si l’employé est affecté négativement par son travail ou peut continuer à accomplir son travail en toute sécurité
• Affectations à l’étranger
Pour les employés affectés à des postes à l’étranger (avant, pendant et après l’affectation) et leur conjoint/leurs personnes à charge (le PSTFP fournit également des conseils aux ministères concernant les
conditions durant l’affectations) - (DGSG)",https://gcconnex.gc.ca/groups/profile/45004291/public-service-occupational-health-program-programme-de-sante-au-travail-de-la-fonction-publique,https://gcconnex.gc.ca/groups/profile/45004291/public-service-occupational-health-program-programme-de-sante-au-travail-de-la-fonction-publique?language=fr,Specialized Health Services and Internationally Protected Persons Program,Services de santé spécialisés et programme des personnes jouissant d'une protection internationale,,"intern_gov,person",ND,N,NA,N,ND,ND,ND,ND,ND,ND,ND,N,N,N,N,N,N,eml,"PSOHP received requests for 12587 occupational health evaluations in 2018-19. PSOHP does not track how the request was submitted.  All values ​​from ""Number of telephone enquiries"" down are blank because the system only accepts digits. A more accurate representation would be N/A for these 6 fields.",Le PSTFP a reçu la demande de 12587 évaluations de santé au travail en 2018-19. Le PSTFP ne suit pas la manière dont la demande a été soumise. Le PSPFF ne suit pas la façon dont la demande a été présentée. Toutes les valeurs à partir de « Nombre de demandes téléphoniques » sont vierges parce que le système n’accepte que des chiffres. Une représentation plus exacte serait S.O. pour ces six champs.
2018-2019,752,Access to Information and Privacy,Accès à l'information et protection des renseignements personnels,Canada Border Services Agency,Agence des services frontaliers du Canada,extern,adv,prior,"The Access to Information Act gives Canadian citizens, permanent residents, and any person or corporation present in Canada a right to access records of government institutions that are subject to the Act. The Privacy Act gives Canadian citizens, permanent residents, and individuals present in Canada the right to access their personal information held by government institutions that are subject to the Act, and protects that information against unauthorized collection, use, retention and disclosure.","La Loi sur l’accès à l’information accorde aux citoyens canadiens, aux résidents permanents et à toute personne ou société présents au Canada un droit d’accès aux documents des institutions fédérales assujetties à la Loi.La Loi sur la protection des renseignements personnels donne aux citoyens canadiens, aux résidents permanents et aux personnes présentes au Canada le droit d’accéder à leurs renseignements personnels détenus par les institutions gouvernementales assujetties à la Loi, et protège ces renseignements contre la collecte, l’utilisation, la conservation et la divulgation non autorisées.",https://www.cbsa-asfc.gc.ca/agency-agence/reports-rapports/pia-efvp/atip-aiprp/menu-eng.html,https://www.cbsa-asfc.gc.ca/agency-agence/reports-rapports/pia-efvp/atip-aiprp/menu-fra.html,Management and Oversight Services,Services de gestion et de surveillance,,person,ND,Y,NA,NA,ND,18472,ND,ND,ND,ND,2648,NA,N,N,NA,N,Y,"tel,person,eml,fax,post,onl","Other than requests received via the online portal, we currently do not keep track of the way the requests are received by mail, email and fax.","Autre que les demandes reçues via le portail en ligne, nous ne suivons pas actuellement le mode de réception des demandes effectuées par courrier postal, courrier électronique et télécopie."
2018-2019,892,Human Pathogens and Toxins Act Security Clearance,Loi sur les agents pathogènes et les toxines (LAPHT) autorisation de sécurité,Public Health Agency of Canada,Agence de la santé publique du Canada,extern,"reg,reg_vol",prior,"Issuance of Human Pathogen and Toxins Act Security Clearances to individuals with access to Security Sensitive Biological Agents (SSBA), which are a prescribed list of high risk human pathogens (Risk Groups 3 and 4) and select toxins.","La délivrance de cotes de sécurité en vertu de la Loi sur les agents pathogènes et les toxines à des particuliers ayant accès à des agents biologiques à cote de sécurité élevée (ABCSE), qui représentent une liste prescrite d'agents pathogènes humains à risque élevé (groupes à risque de catégories 3 et 4) et de certaines toxines.",https://www.canada.ca/en/public-health/services/laboratory-biosafety-biosecurity/biosecurity.html,https://www.canada.ca/fr/sante-publique/services/biosecurite-biosurete-laboratoire/biosecurite.html,Biosecurity,Biosécurité,2014-2015,"econom,person,PTC",ND,N,N,N,ND,ND,ND,ND,ND,26,26,N,N,N,N,N,N,"eml,onl","The service is offered mail and e-mail.

Total Business Volume:  52 
We do not track submissions by channel but estimate that applications are equally divided between mail and email.","Le service est offert par la poste et par courriel.

Volume total des activités : 52 
Nous ne consignons pas de renseignements sur le nombre de demandes envoyées à l'aide des divers moyens, mais nous estimons que le pourcentage est réparti également entre les demandes envoyées par la poste et celles envoyées par courriel."
2018-2019,1619,Public Ports - Wharfage & Transfer,Installations portuaires publiques - Service de quayage et de transfert,Transport Canada,Transports Canada,extern,res,"prior,essent",An area of wharf (as advertised) to move goods in a safe and efficient manner while protecting the environment.,"Un quai (indiqué dans l'annonce) où l'on peut déplacer de la marchandise de façon sûre et efficace, tout en protégeant l'environnement.",,,Transportation Infrastructure,Infrastructure de transport,,"econom,person",ND,Y,N,N,ND,0,91,0,0,0,17,N,N,N,N,N,N,"tel,person,eml,fax,post,onl",,
2018-2019,262,Service standard and performance for permits for hazardous waste export and import permits,Norme de service et objectif de rendement pour les permis d’exportation et d’importation de déchets dangereux,Environment and Climate Change Canada,Environnement et Changement climatique Canada,extern,reg,prior,"Submit notice, obtain permit, submit shipment documents, and manage irregularities.","Soumettre une notification, obtenir un permis, soumettre des documents des envois, et gérer des irrégularités.",https://www.canada.ca/en/environment-climate-change/services/managing-reducing-waste/permit-hazardous-wastes-recyclables/service-standard-performance-target-permits.html,https://www.canada.ca/fr/environnement-changement-climatique/services/gestion-reduction-dechets/permis-dechets-dangereux-matieres-recyclables/norme-service-objectif-rendement-permis.html,"Substances and Waste management,Compliance Promotion and Enforcement - Pollution","Gestion des substances et des déchets,Promotion de la conformité et Application de la loi - Pollution",,"econom,enviro,for,intern_gov,NGO,person,PTC",ND,N,Y,N,ND,969,ND,ND,ND,ND,810,Y,Y,Y,Y,Y,Y,oth,Digital service to submit permit requests and obtain it online has been enabled in June 2018. 2018 was the launch year – currently 100% of applications are received through the electronic system.,"Le service numérique pour soumettre des demandes de permis et les obtenir en ligne est opérationnel depuis juin 2018. Le service a été lancé en 2018 et désormais, nous recevons toutes les demandes à travers le système électronique."
2018-2019,1407,Personal Information Requests Services,Services de demande d’accès à des renseignements personnels,Public Service Commission of Canada,Commission de la fonction publique du Canada,extern,reg,non,Provide access to personal information under the control government institutions and administer the requests to correct personal information in accordance with the Privacy Act (PA).,Fournir un accès aux renseignements personnels relevant des institutions gouvernementales et gérer les demandes de correction des renseignements personnels conformément à la Loi sur la protection des renseignements personnels.,https://www.canada.ca/en/public-service-commission/corporate/about-us/access-information-privacy-office.html,https://www.canada.ca/fr/commission-fonction-publique/organisation/propos-nous/bureau-acces-information-protection-renseignements-personnels.html,Internal Services,Services internes,,person,ND,N,NA,NA,ND,45,ND,ND,0,4,0,Y,N,N,N,N,N,"tel,eml,post",Telephone enquiries are not tracked,Les demandes téléphoniques ne sont pas enregistrées
2018-2019,749,Enforcement Appeals,Appels des mesures d'exécution,Canada Border Services Agency,Agence des services frontaliers du Canada,extern,reg,prior,Providing  travellers or commercial entities with a ministerial decision with respect to a review of an enforcement action issued and/or a trusted traveller membership decision.,Fournir aux voyageurs et entités commerciales une décision ministérielle suite à la révision d’une mesure d’exécution et/ou d’adhésion à un programme pour les voyageurs fiables.,https://www.cbsa-asfc.gc.ca/recourse-recours/menu-eng.html,https://www.cbsa-asfc.gc.ca/recourse-recours/menu-fra.html,Recourse,Recours,,econom,ND,N,N,NA,ND,1872,ND,ND,ND,1428,ND,N,N,N,N,N,N,onl,The system does not distinguish between a mail or fax application. Email applications are not currently accepted.,Le système ne distingue pas si la demande a été reçue par la poste ou facsimilé.  Les courriels ne sont pas acceptés.
2018-2019,341,Northern and Aboriginal Crime Prevention Fund,Fonds de prévention du crime chez les collectivités autochtones et du Nord,Public Safety Canada,Sécurité publique Canada,extern,"gnc,res",non,The Northern & Aboriginal Crime Prevention Fund develops policies and programs designed to reduce the likelihood of criminal behavior among targeted groups of the population.,Le Fonds de prévention du crime chez les collectivités autochtones et du Nord élabore des programmes et des politiques visant à réduire les comportements criminels dans les groupes visés au sein de la population.,https://www.publicsafety.gc.ca/cnt/cntrng-crm/crm-prvntn/fndng-prgrms/nrthrn-brgnl-crm-prvntn-fnd-en.aspx,https://www.securitepublique.gc.ca/cnt/cntrng-crm/crm-prvntn/fndng-prgrms/nrthrn-brgnl-crm-prvntn-fnd-fr.aspx,Crime Prevention,Prévention du crime,,PTC,ND,N,N,N,ND,46,ND,ND,0,0,0,N,N,N,N,Y,N,"tel,person,eml,fax,post,onl",We do not track telephone enquiries.,Nous ne comptabilisons pas les demandes reçues par téléphone.
2018-2019,707,Services to Communities,Services aux collectivités,Atlantic Canada Opportunities Agency,Agence de promotion économique du Canada atlantique,extern,"adv,gnc",prior,"Economic development in rural areas is challenged by the decline of traditional industries, population shifts and infrastructure issues. There is a need to support initiatives through strategic planning activities related to economic development of geographic regions and sectors of interest. ACOA works with Atlantic Canadian communities to make strategic investments that increase human capacity in the community, including:  skills development, SME ownership by target groups, training and coordination as well as to revitalize and strengthen rural community infrastructure by improving:  tourism-related events; trade shows; business meetings; training sessions; symposiums and conferences. This is done through the delivery of programs and initiatives such as the Business Development Program (BDP), the Regional Economic Growth Through Innovation Program (REGI), the Canadian Experiences Fund (CEF), the Canada Coal Transition Initiative (CCTI), the Economic Development Initiative (EDI), the Innovative Communities Fund (ICF) and the Atlantic Canada Tourism Partnership (ACTP).

ACOA also provides contributions to the Community Business Development Corporations (CBDCs) which are a network of community-based organizations that provide business loans, counselling and advice to SMEs and social enterprises in rural areas.","Le développement économique dans les zones rurales est entravé par le déclin des industries traditionnelles, les déplacements de population et les problèmes d'infrastructure. Il faut appuyer les initiatives par des activités de planification stratégique liées au développement économique des régions géographiques et des secteurs d'intérêt. L'APECA travaille avec les collectivités du Canada atlantique pour faire des investissements stratégiques qui accroissent la capacité humaine dans la collectivité, y compris le développement des compétences, l'appropriation des PME par les groupes cibles, la formation et la coordination, ainsi que pour revitaliser et renforcer l'infrastructure communautaire rurale en améliorant : événements touristiques, salons professionnels, réunions d'affaires, séances de formation, colloques et conférences. Pour ce faire, elle met en œuvre des programmes et des initiatives comme le Programme de développement des entreprises (PDE), le Programme de croissance économique régionale par l'innovation (CERI), le Fonds pour les expériences canadiennes (FEC), l'Initiative canadienne de transition pour l'industrie du charbon (ICTC), l'Initiative de développement économique (IDE), le Fonds des collectivités innovatrices (FCI) et le Partenariat touristique du Canada Atlantique (PTA).

L'APECA verse également des contributions aux Corporations au bénéfice du développement communautaire (CBDC), un réseau d'organismes communautaires qui offrent des prêts, des conseils et des avis aux PME et aux entreprises sociales des régions rurales.",http://www.acoa-apeca.gc.ca/eng/IWantTo/StrengthenMyCommunity/Pages/Home.aspx,http://www.acoa-apeca.gc.ca/fra/JeVeux/Renforcerleconomie/Pages/Home.aspx,"Inclusive Communities,Diversified Communities","Collectivités inclusives,Collectivités diversifiées",2018-2019,"econom,NGO,PTC",ND,N,Y,N,ND,ND,7350,0,0,158,0,Y,Y,Y,N,Y,Y,"eml,post,onl","Information not tracked for telephone enquiries, in-person applications and other channels. Most applications are received by mail.","Les renseignements ne sont pas recueillis pour le nombre de demandes de renseignements téléphoniques, en-personnes et autres. La plupart des demandes sont reçues par la poste."
2018-2019,1818,Access to Information and Privacy,Accès à l’information et protection des renseignements personnels,Administrative Tribunals Support Service of Canada,Service canadien d'appui aux tribunaux administratifs,extern,adv,non,"The Access to Information Act gives Canadian citizens, permanent residents, and any person or corporation present in Canada a right to access records of government institutions that are subject to the Act. The Privacy Act gives Canadian citizens, permanent residents, and individuals present in Canada the right to access their personal information held by government institutions that are subject to the Act, and protects that information against unauthorized collection, use, retention and disclosure.","La Loi sur l’accès à l’information accorde aux citoyens canadiens, aux résidents permanents et à toute personne ou société présents au Canada un droit d’accès aux documents des institutions fédérales assujetties à la Loi.La Loi sur la protection des renseignements personnels donne aux citoyens canadiens, aux résidents permanents et aux personnes présentes au Canada le droit d’accéder à leurs renseignements personnels détenus par les institutions gouvernementales assujetties à la Loi, et protège ces renseignements contre la collecte, l’utilisation, la conservation et la divulgation non autorisées.",https://www.canada.ca/en/administrative-tribunals-support-service/contact.html,https://www.canada.ca/fr/service-canadien-appui-tribunaux-administratifs/coordonnees.html,Internal Services,Services internes,,person,ND,Y,NA,N,ND,26,ND,ND,0,26,47,Y,N,N,N,N,N,"tel,eml,fax,post",Our organization does not keep an account of the statistics of telephone enquiries and Web visits.,Notre organisation ne compte pas les statistiques pour les demandes de renseignements par téléphone ainsi que le nombre de visite sur notre site Web.
2018-2019,731,Customs Bonded Warehouse Licence Application,Agrément d'entrepot de stockage des douanes,Canada Border Services Agency,Agence des services frontaliers du Canada,extern,reg,non,"The CBSA receives and processes Customs Bonded Warehouse applications that allows private sector operated facilities (regulated by the CBSA) to store imported goods with a complete deferral of customs duties, anti-dumping and countervailing duties and excise duties and taxes, including the goods and services tax and the harmonized sales tax. Importers only pay duties and taxes on the portion of goods entering the Canadian market.","L'ASFC reçoit et traite les demandes d'agrément d'entrepôt de stockage des douanes permettant au installations du secteur privé (réglementées par l'ASFC) de stocker des marchandise importées avec report complet des droits de douanes, des droits antiduping et compensateurs et des droits et taxes d'accise, notament la taxe sur les produits et services et la taxe de vente harmonisée. Les importateurs ne paient des droits et taxes que sur la portion des marchandises qui entre sur le marché canadien.",https://www.cbsa-asfc.gc.ca/publications/dm-md/d7/d7-4-4-eng.html,https://www.cbsa-asfc.gc.ca/publications/dm-md/d7/d7-4-4-fra.html,Anti-Dumping and Countervailing,Antidumping et compensation,,econom,ND,N,Y,N,ND,ND,ND,ND,ND,12,ND,NA,N,N,N,N,N,onl,Applications received by mail.,Demandes reçues par la poste.
2018-2019,1355,"Statistical Capacity Building – Workshops, Training and Conferences","Renforcement des Capacités Statistiques - Ateliers, Formations et Conférences",Statistics Canada,Statistique Canada,extern,adv,non,Training through paid workshops and free webinars.,Formation offerte à travers des ateliers payants et des webinaires gratuits.,https://www.statcan.gc.ca/eng/wtc,https://www.statcan.gc.ca/fra/afc,"Economic and Environmental Statistics,Socio-economic Statistics,Censuses","Statistique économique et environnementale,Statistique socioéconomique,Recensements",,"econom,enviro,for,intern_gov,NGO,person,PTC",ND,Y,NA,NA,ND,28,4711,0,128,0,0,Y,NA,NA,NA,NA,Y,person,"The number of phone calls is not significant since the calls are mainly handled by the ''Contact us'' service, we believe that it is more accurate de enter 0 instead for that service./
Number of Website Visits only available starting Sept. 1st 2018-Mar. 31 2019 since a new analytics tool was implemented. Visits cannot be summed. Excludes StatCan employees at work./
128 Workshops delivered and 28 webinars presented.","Le nombre d'appels téléphoniques n'est pas significatif puisque les appels sont principalement traités par le service ''Contact us'', nous avons donc jugé raisonnable d'inscrire 0 pour ce service./
Nombre de visites au site Web seulement disponible à partir du 1er sept. 2018-31 mars 2019 puisqu'un nouvel outil d'analytique a été mis en place. Les Visites ne peuvent être additionnées. Exclues les employés de StatCan au travail./
128 ateliers et 28 webinaires présentés."
2018-2019,1310,Provide Funding to Support Cultural Education Centres and Culturally Relevant Programming and Services.,Fournir des fonds pour soutenir les centres d'éducation cultutrelle et les programmes et services pertinents sur le plan culturel.,Department of Indigenous Services,Ministère des Services aux Autochtones,extern,gnc,essent,ISC provides funding to support cultural education centres and culturally relevant programming and services through the First Nation and Inuit Cultural Education Centres Program and Inuit Cultural Education Centres Grant Program.,SAC fournit des fonds pour soutenir les centres d'éducation culturelle et les programmes et services pertinents sur le plan culturel par l'intermédiaire du Programme des centres d'éducation culturelle des Premières Nations et des Inuits et du Programme de subventions des centres d'éducation culturelle des Inuits.,https://www.sac-isc.gc.ca/eng/1100100033700/1531398486038,https://www.sac-isc.gc.ca/fra/1100100033700/1531398486038,Education,Éducation,2018-2019,PTC,ND,N,NA,NA,ND,ND,ND,ND,ND,ND,ND,NA,NA,NA,N,NA,N,,ISC does not track the number of inquiries (or related follow-up activities) from First Nation communities or other service providers.,SAC ne suit pas le nombre de demandes de renseignements (ou d'activités de suivi connexes) émanant de communautés des Premières nations ou d'autres fournisseurs de services.
2018-2019,960,Shared Travel Services,Services de voyage partagés,Public Services and Procurement Canada,Services publics et Approvisionnement Canada,enterprise,adv,non,"The Shared Travel Services (STS) Portal, provided by travel management company Hogg Robinson Group (HRG), is the gateway to the Government of Canada’s (GC) travel management solution for GC employees and authorized contractors.","Le portail des services de voyage partagés (SVP), fourni par la société de gestion de voyages Hogg Robinson Group (HRG), constitue la passerelle vers la solution de gestion de voyages du gouvernement du Canada (GC) destinée aux employés du GC et aux entrepreneurs autorisés.",https://isuite6.hrgworldwide.com/gcportal/en-ca/home.aspx,https://isuite6.hrgworldwide.com/gcportal/fr-CA/home.aspx,Government-wide Corporate Services,Services organisationnels pangouvernementaux,,intern_gov,ND,N,NA,N,ND,ND,ND,ND,ND,ND,ND,Y,Y,Y,Y,Y,Y,eml,"Shared Travel Services (STS)  manages the contract with vendor Hoggs Robinson Group (HRG)- If clients are not satisfied with the vendor, their first point of contact, an escalation process for  clients is available through email or STS Client Account Management team.","Les services de voyage partagés (SVP) gèrent le contrat avec le fournisseur Hoggs Robinson Group (HRG). Si les clients ne sont pas satisfaits du fournisseur, leur premier point de contact, un processus d'escalade pour les clients est disponible par courrier électronique ou par l'équipe de gestion de compte client SVP."
2018-2019,1167,Provide funding and advice to support Indigenous entrepreneurship and business development,Fournir du financement et des conseils pour soutenir l’entrepreneuriat autochtone et le développement des entreprises.,Crown-Indigenous Relations and Northern Affairs Canada,Relations Couronne-Autochtones et Affaires du Nord Canada,extern,gnc,non,"Access to Business Opportunities provides funding to cultivate a culture of entrepreneurship in the Indigenous community, improves access to business opportunities for Indigenous businesses and enhances the capacity of Indigenous business development organizations.",L'accès aux opportunité d'affaires fournit du financement afin de cultiver une culture d'entrepreneuriat au sein des communautés autochtones afin d'améliorer l'accès des entreprises autochtones aux opportunités d'affaires et rehausser le développement des affaires des organisations autochtones.,https://www.aadnc-aandc.gc.ca/eng/1375201178602/1375202816581,https://www.aadnc-aandc.gc.ca/fra/1375201178602/1375202816581,Indigenous Entrepreneurship and Business Development,Entreprenariat et développement des entreprises autochtones,,econom,ND,N,N,N,ND,ND,0,ND,ND,ND,21,NA,NA,NA,NA,NA,NA,,"Number of  applications is from 2019-2020 only.
Applications are mostly solicited and are received by email.","Le nombre de demandes est pour 2019-2020 seulement.
Les demandes sont principalement sollicitées et reçues par courriel."
2018-2019,1424,Visitor Record (VR) (In-Canada),Fiche du visiteur (au Canada),"Immigration, Refugees and Citizenship Canada","Immigration, Réfugiés et Citoyenneté Canada",extern,reg,non,"A visitor record  is a status document issued to a foreign national either at a port of entry by CBSA or within Canada by IRCC as a means to exercise an element of control over the length of stay.  If an officer believes that a foreign national's length of stay should be limited to a period of less than six months, or extended past  a period of six months, a visitor record  should be issued.","Une fiche du visiteur est délivrée à un étranger à son arrivée par un agent des services frontaliers ou à l’intérieur du Canada comme moyen d’exercer un certain contrôle sur la durée du séjour.  Si un agent est d’avis que la durée du séjour d’un étranger devrait être limitée à une période de moins de six mois, ou qu’elle pourrait dépasser six mois, une fiche du visiteur doit être délivrée.",https://www.canada.ca/en/immigration-refugees-citizenship/corporate/publications-manuals/operational-bulletins-manuals/temporary-residents/visitors/visitor-record.html,https://www.canada.ca/fr/immigration-refugies-citoyennete/organisation/publications-guides/bulletins-guides-operationnels/residents-temporaires/visiteurs/fiche-visiteur.html,Visitors,Visiteurs,,person,ND,Y,NA,N,ND,99240,ND,97536,53783,29866,764,Y,Y,Y,Y,N,Y,"tel,onl",N/A,N/A
2018-2019,1620,Vessel inspection and certification,Inspection et certification des bâtiments,Transport Canada,Transports Canada,extern,reg,prior,"Canadian and non-Canadian commercial vessels, fishing vessels, voluntary compliance programs, exemptions, appeals.","Navires commerciaux canadiens ou étrangers, bateaux de pêche, programmes de conformité volontaire, exemptions, appels.",https://www.tc.gc.ca/en/services/marine/vessel-inspection-certification.html,https://www.tc.gc.ca/fr/services/maritime/inspection-certification-batiments.html,Marine Safety Certification,Certification de la sécurité maritime,,"econom,person",ND,Y,N,N,ND,0,1896,2385,0,0,0,Y,Y,Y,N,N,N,,,
2018-2019,1857,International trade and investment,Commerce international et investissements,Global Affairs Canada,Affaires mondiales Canada,extern,"adv,gnc",non,"Exporting, importing and investing in Canada and foreign markets.","Exportation, importation et investissements au Canada et sur les marchés étrangers.",,,International Business Development,Développement du commerce international,,econom,ND,N,NA,NA,ND,ND,ND,ND,ND,ND,ND,Y,Y,Y,Y,Y,Y,"eml,onl",Information is not yet provide,L'information n'est pas encore fournie
