fiscal_yr,service_id,service_name_en,service_name_fr,service_std_id,service_std_en,service_std_fr,service_std_url_en,service_std_url_fr,service_std_type,target_type,service_std_target,volume_meeting_target,total_volume,performance,gcss_tool_fiscal_yr,channel,standard_channel_comment_en,standard_channel_comment_fr,standard_comment_en,standard_comment_fr,realtime_result_url_en,realtime_result_url_fr,department_name_en,department_name_fr
2018-2019,95,Intra-building Network Services,Services de réseau à l’intérieur des immeubles,2934,"Request Fulfillment duration: GC LAN
1 day to 5 days for Primary service areas
2 days to 8 days for Remote service areas
Project work: nature and the scope of each project dictates the fulfilment duration","Délai de traitement des demandes: RL du GC
1 à 5 jours pour les secteurs de service de base
2 à 8 jours pour les secteurs de service éloignés
Travaux de projet : La nature et la portée de chaque projet établissent le délai d'exécution.",,,time,percentage,95,0,6433,0.0,2018-2019,onl,,,Annual Business Volume Satisfying Standard: Data collection and measurement is not possible at this time as the current tool has not been configured to collect this information. A new IT Service Management (ITSM) tool has been procured and its configuration is in the initial stages.,Volume d'activités annuelles qui répond à la norme: La collecte et l’analyse des données ne peuvent être effectuées à l’heure actuelle puisque l’outil n’a pas été configuré à des fins de collecte d’information. On a fait l’acquisition d’un nouvel outil de gestion des services de TI (GSTI) et on a commencé sa configuration.,,,Shared Services Canada,Services partagés Canada
2018-2019,15,Mobile Devices,Appareils mobiles,1375,"Request fulfillment duration:
 5 business days","Traitement des demandes
 5 jours ouvrables",,,time,percentage,95,0,16889,0.0,2018-2019,onl,,,Annual Business Volume Satisfying Standard: Data collection and measurement is not possible at this time as the current tool has not been configured to collect this information. A new IT Service Management (ITSM) tool has been procured and its configuration is in the initial stages.,Volume d'activités annuelles qui répond à la norme: La collecte et l’analyse des données ne peuvent être effectuées à l’heure actuelle puisque l’outil n’a pas été configuré à des fins de collecte d’information. On a fait l’acquisition d’un nouvel outil de gestion des services de TI (GSTI) et on a commencé sa configuration.,,,Shared Services Canada,Services partagés Canada
2018-2019,20,High-performance Computing,Calcul de haute performance,1377,"Request Fulfillment duration:
-Data routing: 10 business days
-HPC user account: 5 business days
-Update software package/library: 15 business days
-Change storage allocation: 10 business days","Délai de traitement des demandes:
-Acheminement des données: 10 jours ouvrables
-Compte d’utilisateur du CHP: 5 jours ouvrables
-Mise à jour de logiciels/de la bibliothèque: 15 jours ouvrables
-Changement de l’allocation de mémoire: 10 jours ouvrables",,,time,percentage,80,0,2577,0.0,2018-2019,onl,,,Annual Business Volume Satisfying Standard: Data collection and measurement is not possible at this time as the current tool has not been configured to collect this information. A new IT Service Management (ITSM) tool has been procured and its configuration is in the initial stages.,Volume d'activités annuelles qui répond à la norme: La collecte et l’analyse des données ne peuvent être effectuées à l’heure actuelle puisque l’outil n’a pas été configuré à des fins de collecte d’information. On a fait l’acquisition d’un nouvel outil de gestion des services de TI (GSTI) et on a commencé sa configuration.,,,Shared Services Canada,Services partagés Canada
2018-2019,34,Fixed Line Phones,Téléphones fixes (filaires),1378,"Request fulfillment duration: 
8 business days (once a clean request is received)","Délai de traitement des demandes : 
8 jours ouvrables (sur une réception d’une demande complétée correctement en fonction de la complexité de la demande",,,time,percentage,80,0,34163,0.0,2018-2019,onl,,,Annual Business Volume Satisfying Standard: Data collection and measurement is not possible at this time as the current tool has not been configured to collect this information. A new IT Service Management (ITSM) tool has been procured and its configuration is in the initial stages.,Volume d'activités annuelles qui répond à la norme: La collecte et l’analyse des données ne peuvent être effectuées à l’heure actuelle puisque l’outil n’a pas été configuré à des fins de collecte d’information. On a fait l’acquisition d’un nouvel outil de gestion des services de TI (GSTI) et on a commencé sa configuration.,,,Shared Services Canada,Services partagés Canada
2018-2019,52,Internet,Internet,1386,"Request fulfilment duration: 
60 days","Délai de traitement des demandes :
60 jours",,,time,percentage,90,0,651,0.0,2018-2019,onl,,,Annual Business Volume Satisfying Standard: Data collection and measurement is not possible at this time as the current tool has not been configured to collect this information. A new IT Service Management (ITSM) tool has been procured and its configuration is in the initial stages.,Volume d'activités annuelles qui répond à la norme: La collecte et l’analyse des données ne peuvent être effectuées à l’heure actuelle puisque l’outil n’a pas été configuré à des fins de collecte d’information. On a fait l’acquisition d’un nouvel outil de gestion des services de TI (GSTI) et on a commencé sa configuration.,,,Shared Services Canada,Services partagés Canada
2018-2019,36,myKEY,maCLÉ,1379,Request fulfillment duration:  2 business days,Délai de traitement des demandes : 2 jours ouvrables,,,time,percentage,99.5,0,49249,0.0,2018-2019,onl,,,Annual Business Volume Satisfying Standard: Data collection and measurement is not possible at this time as the current tool has not been configured to collect this information. A new IT Service Management (ITSM) tool has been procured and its configuration is in the initial stages.,Volume d'activités annuelles qui répond à la norme: La collecte et l’analyse des données ne peuvent être effectuées à l’heure actuelle puisque l’outil n’a pas été configuré à des fins de collecte d’information. On a fait l’acquisition d’un nouvel outil de gestion des services de TI (GSTI) et on a commencé sa configuration.,,,Shared Services Canada,Services partagés Canada
2018-2019,51,Satellite,Satellite,1385,Request Fulfillment duration: 30 days,Délai de traitement des demandes : 30 jours,,,time,percentage,99,0,16,0.0,2018-2019,onl,,,Annual Business Volume Satisfying Standard: Data collection and measurement is not possible at this time as the current tool has not been configured to collect this information. A new IT Service Management (ITSM) tool has been procured and its configuration is in the initial stages.,Volume d'activités annuelles qui répond à la norme: La collecte et l’analyse des données ne peuvent être effectuées à l’heure actuelle puisque l’outil n’a pas été configuré à des fins de collecte d’information. On a fait l’acquisition d’un nouvel outil de gestion des services de TI (GSTI) et on a commencé sa configuration.,,,Shared Services Canada,Services partagés Canada
2018-2019,14,GC WAN,Réseau étendu du RGC,1374,Request fulfillment duration: 80 federal government working days (FGWD),Délai de traitement des demandes : 80 jours ouvrables du gouvernement fédéral (JOGD),,,time,percentage,50,0,1034,0.0,2018-2019,onl,,,Annual Business Volume Satisfying Standard: Data collection and measurement is not possible at this time as the current tool has not been configured to collect this information. A new IT Service Management (ITSM) tool has been procured and its configuration is in the initial stages.,Volume d'activités annuelles qui répond à la norme: La collecte et l’analyse des données ne peuvent être effectuées à l’heure actuelle puisque l’outil n’a pas été configuré à des fins de collecte d’information. On a fait l’acquisition d’un nouvel outil de gestion des services de TI (GSTI) et on a commencé sa configuration.,,,Shared Services Canada,Services partagés Canada
2018-2019,47,Classified Infrastructure,Infrastructure classifiée,1382,"Request fulfillment duration:
- site survey & network design service order: up to 40 business days
- implementation service delivery interval: up to 210 business days","Délai de traitement des demandes:
 - Commande de service d’évaluation de site et de conception de réseau : 40 jours ouvrables
 - Délai d’attente pour la mise en œuvre d’un service : jusqu’à 210 jours ouvrables",,,time,percentage,90,0,1,0.0,2018-2019,onl,,,Annual Business Volume Satisfying Standard: Data collection and measurement is not possible at this time as the current tool has not been configured to collect this information. A new IT Service Management (ITSM) tool has been procured and its configuration is in the initial stages.,Volume d'activités annuelles qui répond à la norme: La collecte et l’analyse des données ne peuvent être effectuées à l’heure actuelle puisque l’outil n’a pas été configuré à des fins de collecte d’information. On a fait l’acquisition d’un nouvel outil de gestion des services de TI (GSTI) et on a commencé sa configuration.,,,Shared Services Canada,Services partagés Canada
2018-2019,1849,Access to Information and Privacy,Accès à l’information et protection des renseignements personnels,4832,The legislated timeframe for responding to an access to information request or a request for personal information is 30 days.,Le délai législatif pour répondre à une demande d'accès à l'information ou à une demande de renseignements personnels est de 30 jours.,,,time,percentage,99,0,0,ND,2013-2014,onl,,,,,,,Shared Services Canada,Services partagés Canada
2018-2019,1526,Public Screenings,Projections publiques,4606,"Send each client a copy of the film as specified in the request, in the requested format and of the best possible quality for the screening.","Soumettre aux clients la copie du film tel qu’il a été spécifié dans la requête, conforme au format attendu et de la meilleure qualité possible pour la projection.",,,accur,percentage,90,4500,5000,90.0,,oth,The screening copy is sent by mail or via a digital file,L'envoi de la copie de projection se fait par la poste ou par fichier numérique,"The service standards for the speed and accuracy with which we send films depend on the initial conditions specified by the client. About 10% of all requests for which we do not meet the service standards involve circumstances beyond our control (the screening ultimately is not held, the initial conditions of the request are changed along the way, and so on).
Total Business volume is a conservative estimate. At this time volume and performance are not tracked separately.","Les normes relatives à l’exactitude et à la rapidité (pour l’envoi des films) dépendent des conditions initiales spécifiées par le client. Dans une proportion de 10% des requêtes où les normes ne sont pas atteintes, on retrouve des événements hors de notre contrôle (la projection n’a finalement pas lieu, les conditions initiales de la requête ont changé en cours de route, etc.).
Le volume d'activités total correspond à une estimation prudente. Pour l'instant, le suivi du volume et de la performance n'est pas effectué séparément.",,,National Film Board,Office national du film
2018-2019,1526,Public Screenings,Projections publiques,4611,Respond to clients within three business days of receiving their initial inquiries.,Répondre aux clients dans les trois jours ouvrables qui suivent la requête initiale.,,,time,percentage,90,4500,5000,90.0,,oth,The NFB has the same service standard for all channels (telephone and email),L'ONF applique les même standards de service pour tous les modes de prestation (téléphone et courriel),"The service standards for the speed and accuracy with which we send films depend on the initial conditions specified by the client. About 10% of all requests for which we do not meet the service standards involve circumstances beyond our control (the screening ultimately is not held, the initial conditions of the request are changed along the way, and so on). 
Total Business volume is a conservative estimate. At this time volume and performance are not tracked separately.","Les normes relatives à l’exactitude et à la rapidité (pour l’envoi des films) dépendent des conditions initiales spécifiées par le client. Dans une proportion de 10% des requêtes où les normes ne sont pas atteintes, on retrouve des événements hors de notre contrôle (la projection n’a finalement pas lieu, les conditions initiales de la requête ont changé en cours de route, etc.).
Le volume d'activités total correspond à une estimation prudente.  Pour l'instant, le suivi du volume et de la performance n'est pas effectué séparément.",,,National Film Board,Office national du film
2018-2019,1506,NFB Archives,ONF Archives,4607,Respond to clients within three business days of receiving their initial inquiries.,Répondre aux clients dans les trois jours ouvrables qui suivent la requête initiale.,,,time,percentage,90,300,333,90.09009009009009,2018-2019,oth,The NFB has the same service standard for all channels,L'ONF applique les même standards de service pour tous les modes de prestation,,,,,National Film Board,Office national du film
2018-2019,1506,NFB Archives,ONF Archives,4608,"Deliver clients the materials that they have ordered and need for editing, by means of high-quality technical transfers, with no errors in the stock shots or time code, and within the agreed deadlines.","Livrer aux clients le matériel commandé nécessaire au montage, dans un transfert technique de haute qualité, sans erreurs de plans ou de codes temporels, et dans les délais prescrits.",,,accur,percentage,97,328,333,98.49849849849849,,onl,,,,,,,National Film Board,Office national du film
2018-2019,1506,NFB Archives,ONF Archives,4610,Deliver physical materials to clients within four business days.,Fournir le matériel physique aux clients dans un délai de quatre jours ouvrables.,,,time,percentage,90,300,333,90.09009009009009,2018-2019,oth,The NFB has the same service standard for all channels,L'ONF applique les même standards de service pour tous les modes de prestation,,,,,National Film Board,Office national du film
2018-2019,1728,Access to information and Privacy,Accès à l'information et protection des renseignements personnels,4836,The legislated timeframe for responding to an access to information request or a request for personal information is 30 days.,Le délai prescrit par la loi pour répondre aux demandes d’accès à l’information et de communication de renseignements personnels est de 30 jours civils.,,,time,percentage,100,3,6,50.0,,oth,The request can be sent via a digital file by email or by mail (if requested by the client),L'envoi de la demande se fait par fichier numérique par courriel ou par la poste (lorsque spécifié par le client,Processing times can vary according to the complexity of the demand,Les délais varient selon la complexité de la demande,,,National Film Board,Office national du film
2018-2019,1679,Canadian Environmental Assessment Registry,Registre canadien d'évaluation environnementale,5003,CEAA 2012 requires that access to records maintained in the Registry be operated in a convenient manner. The Act prescribes certain records that must be posted online via the Registry Internet site; while access to additional records must be provided upon request.,La Loi canadienne sur l'évaluation environnementale (2012) exige que l'accès aux documents conservés dans le Registre soit administré de manière à fournir au public un accès efficace à l'information. La Loi prescrit certains documents qui doivent être mis en ligne sur le site Internet du Registre; tandis que l'accès aux documents supplémentaires doit être fournis sur demande.,,,acces,percentage,100,5000,5000,100.0,2018-2019,onl,,,,,,,Impact Assessment Agency of Canada,Agence d'évaluation d'impact du Canada
2018-2019,1679,Canadian Environmental Assessment Registry,Registre canadien d'évaluation environnementale,5004,CEAA 2012 requires that access to records maintained in the Registry be operated in a timely manner. The Act prescribes certain records that must be posted online via the Registry Internet site; while access to additional records must be provided upon request.,La Loi canadienne sur l'évaluation environnementale (2012) exige que l'accès aux documents conservés dans le Registre soit administré de manière à fournir au public un accès rapide à l'information. La Loi prescrit certains documents qui doivent être mis en ligne sur le site Internet du Registre; tandis que l'accès aux documents supplémentaires doit être fournis sur demande.,,,time,percentage,100,5000,5000,100.0,2018-2019,onl,,,,,,,Impact Assessment Agency of Canada,Agence d'évaluation d'impact du Canada
2018-2019,1714,Environmental Assessment done by the Agency,Évaluations environnementales réalisées par l'Agence,3184,"Upon acceptance of a complete project description, the Agency has 45 days, including a 20-day public comment period, to determine whether a federal environmental assessment is required. An environmental assessment conducted by the Agency must be completed within 365 days excluding response time.","Une fois la description de projet acceptée, l'Agence dispose de 45 jours civils, dont une période de consultation publique de 20 jours, pour déterminer si une évaluation environnementale fédérale est requise. Une évaluation environnementale réalisée par l'Agence doit être achevée dans un délai de 365 jours excluant tout temps imparti pour les délais de réponse.",,,time,percentage,100,6,6,100.0,,oth,Legislation (CEAA 2012) prescribes the timelines for EAs. There is no specific service standard due to the uniqueness of each project.,"La loi, LCEE 2012, prescrit les délais pour l'EE. Il n'y a aucune norme de service en raison du caractère unique de chaque projet.",Legislation (CEAA 2012) prescribes the timelines for EAs. There is no specific service standard due to the uniqueness of each project.,"La loi, LCEE 2012, prescrit les délais pour l'EE. Il n'y a aucune norme de service en raison du caractère unique de chaque projet.",,,Impact Assessment Agency of Canada,Agence d'évaluation d'impact du Canada
2018-2019,1710,Environmental Assessment done by Review Panels,Évaluation environnementale par une commission d'examen,5013,"Within 60 days of the posting of the notice of commencement of the EA, the Minister may refer the EA to a Panel. An EA by a review panel must be completed within 24 months not including response time from the Minister's referal to the issuance of the Minister's EA decision statement.","Le ministre peut renvoyer un projet à une commission d'examen dans les 60 jours suivant l'affichage de l'avis de lancement de l'évaluation environnementale (EE). Une EE par une commission d'examen doit être achevée dans un délai de 24 mois, excluant le délai de résponse, entre le renvoie par le ministre jusqu'à l'émission de la décision du ministre sur l'EE.",,,time,other_type,ND,ND,ND,ND,,oth,"Services are provided by the review panel responsible for the conduct of the EA. There is no specific service standard due to the uniqueness of each project. During the timeframe of 2018-2019, public hearings were held for 3 review panels (Frontier Oils Sands Mine, Roberts Bank Terminal 2 and Milton Logistics Hub) and 1 review panel report (Frontier Oil Sands Mine) was submitted to the Minister.","Les services sont fournis par la commission d'examen responsable de mener l'évaluation environnementale. Il n'y a pas de norme de service en raison du caractère unique de chaque projet. Pour l'exercice 2018-2019, des audiences publiques ont été tenues pour 3 commissions d'examen (Projet de mine de sables bitumineux Frontier, Projet du Terminal 2 à Robert Bank et le Projet de pôle logistique de Milton) ainsi qu'un rapport de commission d'examen (Projet de mine de sables bitumineux Frontier) a été soumis au Ministre.","Services are provided by the review panel responsible for the conduct of the EA. There is no specific service standard due to the uniqueness of each project. During the timeframe of 2018-2019, public hearings were held for 3 review panels (Frontier Oils Sands Mine, Roberts Bank Terminal 2 and Milton Logistics Hub) and 1 review panel report (Frontier Oil Sands Mine) was submitted to the Minister.","Les services sont fournis par la commission d'examen responsable de mener l'évaluation environnementale. Il n'y a pas de norme de service en raison du caractère unique de chaque projet. Pour l'exercice 2018-2019, des audiences publiques ont été tenues pour 3 commissions d'examen (Projet de mine de sables bitumineux Frontier, Projet du Terminal 2 à Robert Bank et le Projet de pôle logistique de Milton) ainsi qu'un rapport de commission d'examen (Projet de mine de sables bitumineux Frontier) a été soumis au Ministre.",,,Impact Assessment Agency of Canada,Agence d'évaluation d'impact du Canada
2018-2019,1678,Funding Programs,Programmes d'aide financière,5002,"Acknowledge receipt of an application: max 2 working days (WD), Review and decision on completed application: max 23WD, Signing of Agreement by the Agency once received from the recipient: max 3WD, Payment processing (on reception of complete expense claim): max 20WD","1)accusé reception d'une demande: max de 2 jours ouvrables (JO)
2)examen des demandes remplies et décision: max de 23 JO
3)signature de l'accord par l'Agence une fois reçu du bénéficiaire: max de 3 JO
4)traitement des paiements (une fois que la demande de remboursement complétée est reçue): max de 20 JO",,,time,percentage,100,236,238,99.15966386554622,,onl,,,,,,,Impact Assessment Agency of Canada,Agence d'évaluation d'impact du Canada
2018-2019,1719,Access to Information and Privacy,Accès à l'information et protection des renseignements personnels,5016,The legislated timeframe for responding to an access to information request or a request for personal information is 30 days.The response time may be extended pursuant to section 9 of the Access to Information Act or section 15 of the Privacy Act.,Une réponse est fournir dans les 30 jours suivant la réception de la demande; le délai de réponse peut être prolongé aux termes de l'article 9 de la Loi sur l'accès à l'information ou de l'article 15 de la Loi sur la protection des renseignements personnels.,,,time,percentage,95,92,92,100.0,2017-2018,oth,Access to Information and Privacy service is closed out with a response letter to the requestor and the enclosed records. There is no response provided via phone or online.,Le service d' accès à l’information et protection des renseignements personnels se complète par lèenvoie d'une lettre au requérant contenant le document demandé. Il n'y a pas de réponse fournie par téléphone ou en ligne.,Access to Information and Privacy service is closed out with a response letter to the requestor and the enclosed records. There is no response provided via phone or online.,Le service d' accès à l’information et protection des renseignements personnels se complète par lèenvoie d'une lettre au requérant contenant le document demandé. Il n'y a pas de réponse fournie par téléphone ou en ligne.,,,Impact Assessment Agency of Canada,Agence d'évaluation d'impact du Canada
2018-2019,657,CanNor Grants and Contributions,Subventions et contributions CanNor,2585,Acknowledging an Expression of Interest within ten (10) business days of receiving an expression of interest.,Accusé de réception d’une déclaration d’intérêt dans les dix (10) jours ouvrables suivant la réception d’une déclaration d’intérêt.,,,time,percentage,90,148,166,89.1566265060241,,onl,,,,,,,Canadian Northern Economic Development Agency,Agence canadienne de développement économique du Nord
2018-2019,657,CanNor Grants and Contributions,Subventions et contributions CanNor,2586,Acknowledging an Application within ten (10) business days of receiving a signed application for funding.,Accusé de réception d’une demande dans les dix (10) jours ouvrables suivant la réception d’une demande de financement signée.,,,time,percentage,90,90,94,95.74468085106383,,onl,,,,,,,Canadian Northern Economic Development Agency,Agence canadienne de développement économique du Nord
2018-2019,657,CanNor Grants and Contributions,Subventions et contributions CanNor,2587,Rendering a Funding Decision within ninety (90) Net Business Days of receiving a signed and complete application.,Annonce d’une décision de financement dans les quatre-vingt-dix (90) jours ouvrables nets suivant la réception d’une demande d’aide remplie et signée.,,,time,percentage,90,82,84,97.61904761904762,,onl,,,,,,,Canadian Northern Economic Development Agency,Agence canadienne de développement économique du Nord
2018-2019,1533,Access to Information and Privacy,Accès à l’information et protection des renseignements personnels,2597,30 calendar days from the date of receipt of an official request where there are no grounds for an extension.,30 jours civils à compter de la réception d’une demande officielle si il  n'a pas cause pour une prolongation.,,,time,percentage,100,5,5,100.0,,onl,,,,,,,Canadian Northern Economic Development Agency,Agence canadienne de développement économique du Nord
2018-2019,926,Canadian Firearms Program - Firearms Licensing for individuals,Programme canadien des armes à feu - permis d'armes à feu pour particuliers,4865,The Canadian Firearms Program (CFP) service standard to process a properly completed individual licence application is 45 days.,La norme de service du Programme canadien des armes à feu (PCAF) pour le traitement d’une demande dûment remplie de permis d’armes à feu pour particuliers est de 45 jours.,,,time,percentage,90,92,451848,0.020360829305430147,,onl,,,Business volume for FY 2018-19.,Volume d'activité pour l'AF 2018-2019.,,,Royal Canadian Mounted Police,Gendarmerie royale du Canada
2018-2019,926,Canadian Firearms Program - Firearms Licensing for individuals,Programme canadien des armes à feu - permis d'armes à feu pour particuliers,4925,The Canadian Firearms Program (CFP) service standard to process a properly completed individual licence application is 45 days.,La norme de service du Programme canadien des armes à feu (PCAF) pour le traitement d’une demande dûment remplie de permis d’armes à feu pour particuliers est de 45 jours.,,,time,percentage,90,92,451848,0.020360829305430147,,oth,Paper applications sent by mail,Dmandes sur papier envoyées par courrier,Business volume for FY 2018-19.,Volume d'activité pour l'AF 2018-2019.,,,Royal Canadian Mounted Police,Gendarmerie royale du Canada
2018-2019,927,Canadian Firearms Program - Firearms Licensing for businesses,Programme canadien des armes à feu - permis d'armes à feu pour entreprise,4926,The Canadian Firearms Program (CFP) service standard to process a properly completed business licence application is 55 days.,La norme de service du Programme canadien des armes à feu (PCAF) pour le traitement d’une demande dûment remplie de permis d’armes à feu pour entreprises est de 55 jours.,,,time,percentage,90,88,927,9.492988133764833,,oth,Paper applications sent by mail,Demandes sur papier envoyées par courrier,Business volume for FY 2018-19.,Volume d'activité pour l'AF 2018-2019.,,,Royal Canadian Mounted Police,Gendarmerie royale du Canada
2018-2019,931,Integrated Forensic Identification Services (IFIS)- Disaster Vitim Identification (DVI),Service intégré de l'identité judiciaire (SIIJ) - Identification des victimes de catastrophes (IVC),4872,Information about IFIS is provided to potential clients through a website. A hyperlink on the website allows clients to send an email to pose any questions.,L'information sur le SIIJ est fournie aux clients éventuels par le biais d'un site Web. Un hyperlien sur le site Web permet aux clients d'envoyer un courriel pour poser des questions.,,,oth,other_type,ND,ND,ND,ND,2017-2018,onl,The service standard involves providing information and an avenue for follow-up questions.,La norme de service consiste à fournir de l'information et un moyen de poser des questions de suivi.,Attendance for 100% of requests/DVI scenes,Présence dans 100 % des demandes/scènes d'IVC,,,Royal Canadian Mounted Police,Gendarmerie royale du Canada
2018-2019,935,Canadian Police College,Collège canadien de police,4928,"The CPC provides advanced, specialized training and education to police and other organizations that have a mandate in law enforcement or who support public safety in Canada and internationally.",Le Collège canadien de police offre une formation et une éducation avancée et spécialisée aux policiers et aux autres organismes qui ont pour mandat de faire appliquer la loi ou d'assurer la sécurité publique au Canada et à l'étranger.,,,accur,other_type,ND,ND,ND,ND,2018-2019,oth,The College does not have any Service Delivery Targets or explicit service standards. We are bound by performance results in the PIP and DRR like other departments but nothing to report as far as Service Level Agreements or Objectives.,"Le Collège n'a établi ni cibles en matière de prestation de services ni normes de service explicites. Nous sommes liés aux mesures de rendement dans le PIR et le RMR comme les autres ministères, mais nous n'avons pas signé d'accord sur les niveaux de service ou établi d'objectifs.",129 course and workshop deliveries / 2020 Calendar year,129 cours et ateliers offerts/année civile 2020,,,Royal Canadian Mounted Police,Gendarmerie royale du Canada
2018-2019,1866,Law Enforcement Records Checks,Vérification des antécédents criminels,4860,SIBS will provide a completed LERC Report for 75% of the applications received within 15 business days of receiving a LERC Request from GC clients.,La SFS fournira un rapport sur les VAC pour 75 % des demandes reçues dans un délai de 15 jours ouvrables après réception de la demande de VAC provenant de clients du GC.,,,time,percentage,75,0,49546,0.0,2018-2019,oth,Online services are not provided.,Aucun service en ligne n'est offert.,Annual business volume satisfying standard is currently not captured in any systems.,La norme de satisfaction relative au volume annuel d'activité n'est actuellement consignée dans aucun système.,,,Royal Canadian Mounted Police,Gendarmerie royale du Canada
2018-2019,1872,Canadian Firearms Program - Support to Law Enforcement,Programme canadien des armes à feu - soutien aux services policiers,4957,% of requests for service from law enforcement that the CFP responds to within service standards.,Pourcentage de demandes de service de la part de policiers auxquelles le PCAF répond dans les norms de service.,,,time,percentage,95,100,11000,0.9090909090909091,,tel,,,"Annual business volume based on average of FY 2013-14 to 2017-18, as reported in the Investments to Combat the Criminal Use of Firearms (ICCUF) Horizontal initiative close-out report (http://www.rcmp-grc.gc.ca/en/horizontal-initiatives-8).","Le volume annuel d'activité est basé sur la moyenne de 2013-2014 à 2017-2018, comme on le mentionne dans le rapport de clôture de l'initiative horizontale intitulée Investissements pour combattre l'utilisation des armes à feu à des fins criminelles (ICUAFFC) (http://www.rcmp-grc.gc.ca/fr/initiatives-horizontales-6).",,,Royal Canadian Mounted Police,Gendarmerie royale du Canada
2018-2019,1872,Canadian Firearms Program - Support to Law Enforcement,Programme canadien des armes à feu - soutien aux services policiers,5455,% of requests for service from law enforcement that the CFP responds to within service standards.,Pourcentage de demandes de service de la part de policiers auxquelles le PCAF répond dans les norms de service.,,,time,percentage,95,100,11000,0.9090909090909091,,oth,"Other (paper, fax, email)","Autre (papier, télécopieur, courriel)","Annual business volume based on average of FY 2013-14 to 2017-18, as reported in the Investments to Combat the Criminal Use of Firearms (ICCUF) Horizontal initiative close-out report (http://www.rcmp-grc.gc.ca/en/horizontal-initiatives-8).","Le volume annuel d'activité est basé sur la moyenne de 2013-2014 à 2017-2018, comme on le mentionne dans le rapport de clôture de l'initiative horizontale intitulée Investissements pour combattre l'utilisation des armes à feu à des fins criminelles (ICUAFFC) (http://www.rcmp-grc.gc.ca/fr/initiatives-horizontales-6).",,,Royal Canadian Mounted Police,Gendarmerie royale du Canada
2018-2019,1873,Canadian Firearms Program - Firearms Registration,Programme canadien des armes à feu - enregistrement des armes à feu,4918,% of requests for firearms tracing services from law enforcement responded to within 90 days.,Pourcentage de demandes de dépistage d'armes à feu de la part de la police auxquelles on répond dans un délai maximal de 90 jours.,,,time,percentage,90,100,3100,3.225806451612903,,tel,,,"Annual business volume based on average of FY 2013-14 to 2017-18, as reported in the Investments to Combat the Criminal Use of Firearms (ICCUF) Horizontal initiative close-out report (http://www.rcmp-grc.gc.ca/en/horizontal-initiatives-8).","Le volume annuel d'activité est basé sur la moyenne de 2013-2014 à 2017-2018, comme on le mentionne dans le rapport de clôture de l'initiative horizontale intitulée Investissements pour combattre l'utilisation des armes à feu à des fins criminelles (ICUAFFC) (http://www.rcmp-grc.gc.ca/fr/initiatives-horizontales-6).",,,Royal Canadian Mounted Police,Gendarmerie royale du Canada
2018-2019,1873,Canadian Firearms Program - Firearms Registration,Programme canadien des armes à feu - enregistrement des armes à feu,4919,% of requests for firearms tracing services from law enforcement responded to within 90 days.,Pourcentage de demandes de dépistage d'armes à feu de la part de la police auxquelles on répond dans un délai maximal de 90 jours.,,,time,percentage,90,100,3100,3.225806451612903,,oth,"other (paper, fax, email)","autre (papier, télécopieur, courriel)","Annual business volume based on average of FY 2013-14 to 2017-18, as reported in the Investments to Combat the Criminal Use of Firearms (ICCUF) Horizontal initiative close-out report (http://www.rcmp-grc.gc.ca/en/horizontal-initiatives-8).","Le volume annuel d'activité est basé sur la moyenne de 2013-2014 à 2017-2018, comme on le mentionne dans le rapport de clôture de l'initiative horizontale intitulée Investissements pour combattre l'utilisation des armes à feu à des fins criminelles (ICUAFFC) (http://www.rcmp-grc.gc.ca/fr/initiatives-horizontales-6).",,,Royal Canadian Mounted Police,Gendarmerie royale du Canada
2018-2019,192,Contract Policing,Services de police contractuels,4867,Provincial and territorial service standards for contract policing.,Normes provinciales et territoriales visant les services de police contractuels,,,oth,other_type,ND,ND,ND,ND,,oth,"Provinces and territories that contract RCMP services set their own staffing levels, priorities and standards. The RCMP is not able to set national service standards for contract policing.","Les provinces et les territoires qui  sous-traitent des services de la GRC établissent leur propre niveau de dotation, leurs priorités et leurs normes. La GRC ne peut pas établir de normes nationales pour les services de police contractuels.",Not applicable,Sans objet,,,Royal Canadian Mounted Police,Gendarmerie royale du Canada
2018-2019,928,National Forensic Laboratory Services (NFLS),Services nationaux de laboratoire judiciaire (SNLJ),4892,"In 2018-2019, service standards for Biology were under development (implemented for F/Y 2019-2020).","En 2018-2019, des normes de service en matière de biologie étaient en cours d'élaboration (mises en œuvre pour l'exercice 2019-2020).",,,oth,other_type,ND,ND,ND,ND,,oth,Service standards have not yet been implemented.,Les normes de service n'ont pas encore été mises en œuvre.,Service standards have not yet been implemented.,Les normes de service n'ont pas encore été mises en œuvre.,,,Royal Canadian Mounted Police,Gendarmerie royale du Canada
2018-2019,932,National DNA Data Bank (NDDB) Indices Comparison,Comparaison des indices de la Banque nationale de données génétiques (BNDG),4879,100% accuracy for all NDDB hit matches.,Précision à 100 % pour toutes les correspondances avec les résultats de la BNDG.,,,accur,percentage,100,37000,37000,100.0,,tel,,,Meeting the target is a statutory legislative requirement. Approximately 100% of business volume meets the service standard (4 errors have been tracked in 19 years).,L'atteinte de l'objectif est une exigence prévue par la loi. Environ 100 % du volume d'activités répond à la norme de service (4 erreurs ont été relevées en 19 ans).,,,Royal Canadian Mounted Police,Gendarmerie royale du Canada
