fiscal_yr,service_id,service_name_en,service_name_fr,service_std_id,service_std_en,service_std_fr,service_std_url_en,service_std_url_fr,service_std_type,target_type,service_std_target,volume_meeting_target,total_volume,performance,gcss_tool_fiscal_yr,channel,standard_channel_comment_en,standard_channel_comment_fr,standard_comment_en,standard_comment_fr,realtime_result_url_en,realtime_result_url_fr,department_name_en,department_name_fr
2018-2019,657,CanNor Grants and Contributions,Subventions et contributions CanNor,1535,Rendering a Funding Decision within ninety (90) Net Business Days of receiving a signed and complete application.,Annonce d’une décision de financement dans les quatre-vingt-dix (90) jours ouvrables nets suivant la réception d’une demande d’aide remplie et signée.,,,time,percentage,90,82,84,0.9761904761904762,,onl,,,,,,,Canadian Northern Economic Development Agency,Agence canadienne de développement économique du Nord
2018-2019,669,Highway Traveller Processing,Traitement primaire des voyageurs - mode routier,1536,"""Border Wait Times - Highway Traveller: The estimated wait times for travellers reaching the primary inspection booth, the first point of contact with the CBSA when crossing the land border: •10 minutes on weekdays (Monday to Thursday) 
•20 minutes weekends (Friday, Saturday, Sunday) and holidays.""","""Temps d'attente à la frontière pour les voyageurs - mode routier: Il s'agit des temps d'attente prévus pour les voyageurs avant d'arriver à la guérite de l'inspection primaire, le premier point de contact avec l'ASFC à la frontière terrestre canado-américaine :
•10 minutes les jours de semaine (du lundi au jeudi); 
•20 minutes les fins de semaine (du vendredi au dimanche) et les jours fériés. """,https://www.cbsa-asfc.gc.ca/services/serving-servir/standards-normes-2018-2019-eng.html,https://www.cbsa-asfc.gc.ca/services/serving-servir/standards-normes-2018-2019-fra.html,time,percentage,95,55453509,57685955,0.9613000079482086,2018-2019,oth,Service standard is the same for in-person and telephone processing.,La norme de service est la même pour le traitement en personne et au téléphone.,,,https://www.cbsa-asfc.gc.ca/bwt-taf/menu-eng.html,https://www.cbsa-asfc.gc.ca/bwt-taf/menu-fra.html,Canada Border Services Agency,Agence des services frontaliers du Canada
2018-2019,1533,Access to Information and Privacy,Accès à l’information et protection des renseignements personnels,1537,30 calendar days from the date of receipt of an official request where there are no grounds for an extension.,30 jours civils à compter de la réception d’une demande officielle si il  n'a pas cause pour une prolongation.,,,time,percentage,100,5,5,1.0,,onl,,,,,,,Canadian Northern Economic Development Agency,Agence canadienne de développement économique du Nord
2018-2019,1621,Program to Advance Transportation Innovation,Programme de promotion de l'innovation en matière de transport,1678,Issue Payment - 20 business days,Versement des paiements -  20 jours ouvrables,,,time,percentage,80,7,7,1.0,,oth,All channels,Tous les canaux,,,,,Transport Canada,Transports Canada
2018-2019,1506,NFB Archives,ONF Archives,1509,Respond to clients within three business days of receiving their initial inquiries.,Répondre aux clients dans les trois jours ouvrables qui suivent la requête initiale.,,,time,percentage,90,300,333,0.9009009009009009,2018-2019,oth,The NFB has the same service standard for all channels,L'ONF applique les même standards de service pour tous les modes de prestation,,,,,National Film Board,Office national du film
2018-2019,679,Border Information Service (BIS),Service d'information sur la frontière (SIF),1539,"BIS will aim to answer calls within 60 seconds from the moment the client presses ""0"" to speak to an agent.",Les agents tâchent de répondre aux appels dans un délai de 60 secondes à compter du moment où le demandeur appuie sur le « 0 » pour parler à un agent.,https://www.cbsa-asfc.gc.ca/services/serving-servir/standards-normes-2018-2019-eng.html,https://www.cbsa-asfc.gc.ca/services/serving-servir/standards-normes-2018-2019-fra.html,time,percentage,85,237297,312233,0.7599997437810866,2018-2019,tel,,,,,,,Canada Border Services Agency,Agence des services frontaliers du Canada
2018-2019,994,Northern Science and Technology Program,Programme de sciences et technologie du Nord,1526,"Issuing payments as follows:
Contributions: within 30 business days, upon receipt and approval of the required documentation specified in each funding agreement.
Grants: Within 30 days of signing the agreement.","Verser les paiements de la façon suivante : 
Contributions : Dans un délai de 30 jours ouvrables après réception et approbation de la documentation requise indiquée dans chaque accord de financement. 
Subventions : Dans les 30 jours suivant la signature de l’accord.",,,time,percentage,80,0,0,ND,,onl,,,Volume not tracked.,Volume non suivi.,,,Polar Knowledge Canada,Savoir polaire Canada
2018-2019,1623,Innovation Solutions Canada,Solutions Innovatrices Canada,1679,Issue Payment - 20 business days,Versement des paiements -  20 jours ouvrables,,,time,percentage,80,5,5,1.0,,oth,All channels,Tous les canaux,,,,,Transport Canada,Transports Canada
2018-2019,1290,Work Reduction Support Payment (Work-Sharing),Paiement de soutien pour la réduction des heures de travail (travail partagé),1540,Current service standards are internal only and focus on timeliness of service provided. Applications for a Work-Sharing agreement must be submitted 30 days prior to the requested start. ECC service standards include access to TFWP information through the ECC within the specialized call centres.,"Les normes de service sont de nature interne seulement et sont actuellement axées sur la rapidité de la prestation des services. La demande de Travail partagé doit être présentée 30 jours avant la date de début demandée. La norme de service du CSE est que ""Les Canadiens obtiennent des renseignements sur le PTET en communiquant avec le CSE des centres d’appel spécialisés"".",,,time,other_type,ND,ND,ND,ND,,oth,Mail channel,Par la poste,"Work towards establishing an official external processing time service standard is being undertaken for Work Sharing applications and supported by management.  It is envisioned that the target would be established for an 80% achievement rate, similar to the measurement of applicable Temporary Foreign Worker program service experience standards.

Total annual business volume was 293 applications.","On est en plaine phase de l'établissement d'une norme de service officielle accessible au public concernant les demandes de travail partagé. La haute gestion soutient ces efforts.

Il est prévu que la cible serait établie pour un taux de réussite de 80%, semblable à la mesure des normes de service applicable en matière d'expérience du programme des travailleurs étrangers temporaire.",,,Employment and Social Development Canada,Emploi et Développement social Canada
2018-2019,1548,International Events and Convention Services Program (IECSP),Programme des services aux événements internationaux et aux congrès (PSEIC),1542,"Event Queries. The International Events Section (IES) section will aim to respond to clients' queries (mail, email, fax or phone) and online registrations within 2 business days.","Demandes de renseignements. La Section des événements internationaux (SEI) tâche de répondre aux demandes de renseignements des demandeurs (par courrier, courriel, télécopieur ou téléphone), et de donner suite aux inscriptions en ligne, dans un délai de 2 jours ouvrables.",https://www.cbsa-asfc.gc.ca/services/serving-servir/standards-normes-2018-2019-eng.html,https://www.cbsa-asfc.gc.ca/services/serving-servir/standards-normes-2018-2019-fra.html,time,percentage,95,961,961,1.0,2018-2019,oth,The Service Standard is the same for applications by telephone and online.,La norme de service est la même pour les applications par téléphone et en ligne.,,,,,Canada Border Services Agency,Agence des services frontaliers du Canada
2018-2019,1375,Legislated Employment Equity Program (LEEP),Programme légiféré d'équité en matière d'emploi,1436,Percentage of queries (Legislated Employment Equity Program (LEEP) and Federal Contractors Program (FCP) combined) received via the employment equity mailbox that are answered within 72 hours,Pourcentage des demandes (Programme légiféré d'équité en matière d'emploi (PLEME) et Programme de contrats fédéraux (PCF) combinés) reçus via la boîte générique pour l'équité en emploi pour lesquels une réponse envoyé en 72 heures.,,,time,percentage,90,1264,1305,0.9685823754789272,,onl,,,,,,,Employment and Social Development Canada,Emploi et Développement social Canada
2018-2019,1553,Codes Canada,Codes Canada,1550,Electronic versions of codes  are accessible 1-2 business days after a client submits their order.,Les versions électroniques sont accessibles d’un à deux jours ouvrables suivant la commande du client.,,,time,percentage,0,0,5241,0.0,,onl,,,N/A,N/A,,,National Research Council Canada,Conseil national de recherches Canada
2018-2019,1555,Instrument Calibration Services,Services d'étalonnage d'instruments,1553,"Timeliness standards are met. Timeliness standards are unique to  each type of calibration service offered and are agreed upon for each request in the Service Agreement based on the clients requirements, current demand and capacity to deliver.","Les délais de services sont respectés. Les normes de service qui concernent la rapidité sont uniques à chaque type de service d'étalonnage offert et sont établies dans chaque entente de service en fonction des besoins du client, de la demande actuelle et de la capacité d'exécution.",,,time,percentage,0,0,0,ND,,oth,N/A,N/A,"No performance target has been established yet and the proportion of request completed within timeframes established in service agreements was not tracked in 2018-19.

The service is standard is administered through the following channels: 
•Telephone 
•In-person
•Email","Aucun objectif de rendement n'a encore été établi et la proportion des demandes traitées dans les délais prévus dans les ententes de service n'a pas fait l'objet d'un suivi en 2018-2019.

La norme de service est administrée par les voies suivantes :
• au téléphone; 
• en personne;
• courriel.",,,National Research Council Canada,Conseil national de recherches Canada
2018-2019,1555,Instrument Calibration Services,Services d'étalonnage d'instruments,1554,Calibration reports provide uncertainty measurements.,Les rapports d'étalonnage fournissent l'incertitude de la mesure.,,,oth,percentage,0,0,0,ND,,oth,"Uncertainty measurement: In line with the first edition of the ISO Guide to the Expression of Uncertainty in Measurement, unless otherwise noted, the uncertainty measurement provided in calibration reports is an expanded uncertainty representing a confidence level of approximately 95%.","Incertitude de mesure: Conformément à la première édition du guide «ISO Guide to the Expression of Uncertainty in Measurement», sauf mention du contraire, l'incertitude de la mesure fournie dans les rapports d'étalonnage est une incertitude élargie représentant un niveau de confiance d'environ 95 %.","Specification of measurement uncertainty in calibration reports is a standard requirement under NRC's instrument calibration policies.

The service is standard is administered through the following channels: 
•Telephone 
•In-person
•Email","La spécification de l'incertitude de la mesure est une norme des politiques des services d'étalonnage d'instruments du CNRC. 

La norme de service est administrée par les voies suivantes :
• au téléphone; 
• en personne;
• courriel.",,,National Research Council Canada,Conseil national de recherches Canada
2018-2019,1817,Logistical services for FPT Conferences,Service de Logistique pour conférencs FPT,2099,Conference organizer/ Participant satisfaction rate survey,Sondage sur le taux de satisfaction des organisateurs de conférence et des participants,,,oth,percentage,90,125,125,1.0,2014-2015,tel,Client Satisfaction is measured,La satisfaction des clients est mesuré,,,,,Canadian Intergovernmental Conference Secretariat,Secrétariat des conférences intergouvernementales canadiennes
2018-2019,1549,Federal Science Library,Bibliothèque scientifique federale,1544,"FSL Operations uses a service desk model to ensure that leads in FSL departments have a single-point of contact for raising incident tickets, service tickets and change requests. The standard is that FSL needs to acknowledge emails within 1 day.","Le service des opérations de la BSF applique un modèle de centre de services pour s’assurer que les responsables des ministères partenaires de la BSF disposent d’un guichet unique pour signaler les incidents, les demandes de service et les demandes de modifications. Cette norme stipule que la BSF doit accuser réception des courriels dans les 24 heures.",,,time,percentage,97,783,807,0.9702602230483272,,oth,N/A,N/A,"The service is standard is administered through the following channels: 
•Telephone 
•In-person
•Email","La norme de service est administrée par les voies suivantes :
• au téléphone; 
• en personne;
• courriel.",,,National Research Council Canada,Conseil national de recherches Canada
2018-2019,1547,National Science Library,Bibliothèque scientifique nationale,1541,Library services have a service standard for availability of online resources (percentage of time that online library systems will be available for public use).,Les services de bibliothèque ont établi une norme de service concernant la disponibilité des ressources en ligne (pourcentage de temps pendant lequel les systèmes de bibliothèque en ligne seront mis à la disposition du grand public).,,,acces,percentage,99,212113,214256,0.9899979463818983,,onl,,,"The 99% is based on the general concept of ""medium"" system availability, rather than on a transaction by transaction basis. Library services does not log-down time in detail. Business volume is measured as website hits measured through Google analytics.","La proportion de 99 % repose sur le concept général d’une disponibilité « moyenne » du système, plutôt que sur la base des transactions individuelles. Les services de bibliothèque ne consignent pas en détail les données concernant les délais. Le volume d'activité est mesuré par le nombre de visites de sites Web mesuré à l'aide de Google Analytics.",,,National Research Council Canada,Conseil national de recherches Canada
2018-2019,1553,Codes Canada,Codes Canada,1549,Hard copy versions of codes are delivered within 14 days.,Versions imprimées des codes livrées dans un délai 14 jours.,,,time,percentage,98,15134,15443,0.979990934403937,,oth,N/A,N/A,"The channel over which this standard is administered is shipping. Requests for shipping can be submitted through the following channels:
•Telephone 
•In-person
•Email 
•Mail
•Fax

 The service is usually completed within 14 days time but can take longer if Distribution is out of stock or if there are any delivery delays or complications. For that reason, the estimated time of delivery communicated to clients is of 4 to 6 weeks.","La norme de service est administrée par les voies suivantes :
• au téléphone; 
• en personne;
• courriel;
• courrier;
• fax.

En règle générale, le service est effectué dans un délai de 14 jours, mais il pourrait arriver que ce délai ne soit pas respecté si la distribution est en rupture de stock ou s’il y a des retards ou des complications avec la livraison. Pour cette raison, le délai de livraison estimé communiqué aux clients est de 4 à 6 semaines.",,,National Research Council Canada,Conseil national de recherches Canada
2018-2019,1554,Canada's Official Time,Heure officielle du Canada,1551,Clients should have 24 hour access to an accurate time signal.,Les clients devraient avoir un accès 24 heures sur 24 à un signal horaire précis.,,,acces,percentage,0,0,0,ND,,oth,N/A,N/A,"The service is standard is administered through the following channels: 
•Telephone 
•In-person
•Email","La norme de service est administrée par les voies suivantes :
• au téléphone; 
• en personne;
• courriel.",,,National Research Council Canada,Conseil national de recherches Canada
2018-2019,1913,Canada History Fund,Fonds pour l’histoire du Canada,2254,Canadian Heritage will acknowledge receipt of your application form within two weeks of the date the application is received.,Patrimoine canadien accusera de la réception de votre formulaire de demande dans un délai de deux semaines suivant la réception de la demande.,"https://www.canada.ca/en/canadian-heritage/services/funding/service-standards.html,https://www.canada.ca/en/canadian-heritage/services/funding/service-standards/decision-standards.html","https://www.canada.ca/fr/patrimoine-canadien/services/financement/normes-service.html,https://www.canada.ca/fr/patrimoine-canadien/services/financement/normes-service/normes-decision.html",time,percentage,80,73,73,1.0,2016-2017,onl,,,,,,,Canadian Heritage,Patrimoine canadien
2018-2019,1556,Calibration laboratory assessment service,Service d'évaluation des laboratoires d'étalonnage,1555,Assessments initiated by the Calibration laboratory assessment service are completed. These assessments end when a decision is made on whether calibration laboratories are eligible for  accreditation through SCC based on CLAS eligibility criteria.,Les évaluations initiés par le Service d'évaluation des laboratoires d'étalonnage sont complétées. Les évaluations prennent fin lorsque une décision est rendue sur l'égibilité des laboratoires d'étalonnages à recevoir une accréditation de la CCN selon les critères d'égibilité établis par CLAS.,,,oth,percentage,0,80,84,0.9523809523809523,,oth,"As part of the of the accreditation process of the Standards Council of Canada (SCC), Calibration Laboratory Assessment Service (CLAS) of the National Research Council of Canada (NRC) assess whether calibration laboratories wanting to become accredited  meet the requirements outlined in published CLAS requirement documents and the general requirements outlined in the latest edition of the international standard ISO/IEC 17025. CLAS also verifies that laboraties possess the necessary competence to perform the specific measurements for which they wish to become accredited.","Dans le cadre du processus d'accréditation du Conseil canadien des normes (CCN), la conformité aux exigences est vérifiée par le Service d'évaluation des laboratoires d'étalonnage (CLAS) du Conseil national de recherches du Canada (CNRC). Les laboratoires d'étalonnage qui souhaitent être accrédités doivent satisfaire aux exigences publiés dans les documents sur les exigences du CLAS et aux exigences générales énoncées dans la dernière édition de la norme internationale ISO/CEI 17025. CLAS vérifie également que les laboratoires possèdent les compétences nécessaires pour effectuer les mesures spécifiques pour lesquelles ils souhaitent être accrédités.","No performance target has been established yet. Of the 80 assessments completed in 2018-19, 40 laboratories were successfully assessed to be eligible for SCC accreditation. Four laboratories decided to voluntarily withdraw from the program.

The service is standard is administered through the following channels: 
•Telephone 
•In-person
•Email","Aucune cible de rendement n’a encore été établie. Sur les 80 évaluations réalisées en 2018 2019, 40 laboratoires ont été jugés admissibles à une accréditation du Conseil canadien des normes (CCN). Quatre laboratoires ont décidé volontairement de se retirer du programme.

La norme de service est administrée par les voies suivantes :
• au téléphone; 
• en personne;
• en ligne",,,National Research Council Canada,Conseil national de recherches Canada
2018-2019,1556,Calibration laboratory assessment service,Service d'évaluation des laboratoires d'étalonnage,1556,Calibration laboratories located in Canada that receive SCC accreditation are included in the directory of accredited calibration laboratories to ensure calibration services with certified traceability to national and international measurement standards are accessible across the country.,Les laboratoires d'étalonnages situés au Canada qui recoivent une accréditation de la CCN sont inclus dans le répertoire des laboratoires d'étalonnage accrédité afin que les services d'étalonnage dont la traçabilité des mesures aux étalons nationaux et internationaux est certifiée soient accessibles à travers le pays.,,,acces,percentage,100,39,39,1.0,,onl,,,Includes both new accreditations and renewed accreditations. Four new laboratories were accredited in 2018-19.,TBC,,,National Research Council Canada,Conseil national de recherches Canada
2018-2019,1557,Certified Reference Materials,Matériaux de référence certifiés,1557,Orders are processed and shipped within 5 business days of receiving all the required information from purchaser – temperature sensitive products may require longer processing time due to carrier shipping schedules.,Le traitement et l'expédition de commandes se font dans les cinq jours ouvrables suivant la réception de toutes les informations requises de l'acheteur. Un délai plus long pourrait s'avérer nécessaire pour le traitement de produits thermosensibles en raison des horaires d'expédition des transporteurs.,,,time,percentage,90,1314,1340,0.9805970149253731,,oth,N/A,N/A,"The service is standard is administered through the following channels: 
•Telephone 
•In-person
•Email","La norme de service est administrée par les voies suivantes :
• au téléphone; 
• en personne;
• en ligne.",,,National Research Council Canada,Conseil national de recherches Canada
2018-2019,1560,IRAP Advisory Services through Contributions to Organizations,Services-conseils du PARI - contributions aux organismes,1562,IRAP partner organizations deliver advisory services clients would recommend to their professional network,Les organismes partenaires du PARI offrent des services consultatifs que les clients recommanderaient à leur réseau professionnel.,https://nrc.canada.ca/en/support-technology-innovation/nrc-irap-service-standards,https://nrc.canada.ca/fr/soutien-linnovation-technologique/normes-service-pari-cnrc,oth,percentage,70,1200,2000,0.6,2018-2019,oth,Speaks to the quality of the service and client satisfaction,La qualité du service et la satisfaction de la clientèle,"SERVICE STANDARD IN DEVELOPMENT: IRAP uses Net Promoter Score Methodology where a score above 50% is considered Excellent and above 70% Exceptional. Clients receiving the service are asked about likelihood to recommend a service as part of the Post Service Assessment.
Post Service Assessment is sent to ~2,000 clients who have received a service from an organization in a given FY. Some of those clients may receive multiple assessment requests if they have worked with more than one organization, but they are counted only once in the Business Volume number

The service is standard is administered through the following channels: 
•Telephone 
•In-person
•Email

The Annual Business Volume Satisfying Standard was recorded by the service as a percentage (60%). The number shown is the approximate value for the percentage reported.","EN COURS D'ÉLABORATION : Le PARI utilise la méthode du taux de recommandation net, selon laquelle une note supérieure à 50 % est considérée comme excellente et supérieure à 70 % comme exceptionnelle. On demande aux clients qui reçoivent le service s'ils sont susceptibles de recommander un service dans le cadre de l'évaluation postservice.

L'évaluation après le service est envoyée à environ 2 000 clients qui ont reçu un service d'une organisation au cours d'une année financière donnée. Certains de ces clients peuvent recevoir plusieurs demandes d'évaluation s'ils ont travaillé avec plus d'une organisation, mais ils ne sont comptés qu'une seule fois dans le numéro du volume d'activités.

La norme de service est administrée par les voies suivantes :
• au téléphone; 
• en personne;
• courriel.

Le volume d'activité annuel satisfaisant la norme de service a été enregistrée par le service sous forme de pourcentage (60%). Le nombre indiqué est la valeur approximative correspondant à ce pourcentage.",,,National Research Council Canada,Conseil national de recherches Canada
2018-2019,1616,Boating Safety Contribution Program,Programme de contributions pour la sécurité nautique,1680,Acknowledge receipt - 10 business days,Accuser réception d’une demande - 10 jours ouvrables,,,time,percentage,80,21,21,1.0,,oth,All channels,Tous les canaux,,,,,Transport Canada,Transports Canada
2018-2019,178,Funding Decisions for Grants to Researchers,Décisions sur le financement des subventions,1567,"Notification of competition results to institutions: For applications submitted through SSHRC eligible institutions, SSHRC will release the competition results to institutions on or before the last day of the month specified for the relevant competition.","Communication des résultats d’un concours aux établissements: Pour les demandes présentées par l’entremise d’établissements admissibles au financement du CRSH, le CRSH communique les résultats aux établissements au plus tard le dernier jour du mois indiqué pour le concours en question.",http://www.sshrc-crsh.gc.ca/funding-financement/service/standards-normes-eng.aspx,http://www.sshrc-crsh.gc.ca/funding-financement/service/standards-normes-fra.aspx,time,percentage,95,3243,4192,0.7736164122137404,2017-2018,onl,,,,,,,Social Sciences and Humanities Research Council of Canada,Conseil de recherches en sciences humaines du Canada
2018-2019,178,Funding Decisions for Grants to Researchers,Décisions sur le financement des subventions,1566,"Acknowledgment of Receipt of Application: SSHRC will send, within 15 business days of the relevant competition deadline, an acknowledgement to applicants that their application has been received.","Accusé de réception d’une demande: Au cours des 15 jours ouvrables suivant la date limite d’un concours, le CRSH envoie un accusé de réception aux candidats afin de leur indiquer que leur demande a bien été reçue.",http://www.sshrc-crsh.gc.ca/funding-financement/service/standards-normes-eng.aspx,http://www.sshrc-crsh.gc.ca/funding-financement/service/standards-normes-fra.aspx,time,percentage,90,5884,6949,0.8467405382069363,2017-2018,oth,Applicants receive acknowledgments via email or online.,Les candidats reçoivent les accusés de réception de demande par courriel ou en ligne.,,,,,Social Sciences and Humanities Research Council of Canada,Conseil de recherches en sciences humaines du Canada
2018-2019,1558,IRAP Advisory Services to Firms,Services-conseils du PARI aux entreprises,1559,IRAP delivers advisory services that funded clients would recommend to their professional network.,Le PARI offre des services consultatifs que les clients non financés  recommanderaient à leur réseau professionnel.,https://nrc.canada.ca/en/support-technology-innovation/nrc-irap-service-standards,https://nrc.canada.ca/fr/soutien-linnovation-technologique/normes-service-pari-cnrc,oth,percentage,70,2380,2800,0.85,2018-2019,oth,Speaks to the quality of the service and client satisfaction,La qualité du service et la satisfaction de la clientèle,"SERVICE STANDARD IN DEVELOPMENT: IRAP uses Net Promoter Score Methodology where a score above 50% is considered Excellent and above 70% Exceptional. Clients receiving the advisory services are asked about likelihood to recommnd a service as part of the Post Project Report

The service is standard is administered through the following channels: 
•Telephone 
•In-person
•Email

The Annual Business Volume Satisfying Standard was recorded by the service as a percentage (85%). The number shown is the approximate value for the percentage reported.","EN COURS D'ÉLABORATION: Le PARI utilise la méthode du taux de recommandation net lorsqu'une note supérieure à 50 % est considérée comme excellente et supérieure à 70 % comme exceptionnelle.

La norme de service est administrée par les voies suivantes :
• au téléphone; 
• en personne;
• courriel.

Le volume d'activité annuel satisfaisant la norme de service a été enregistrée par le service sous forme de pourcentage (85%). Le nombre indiqué est la valeur approximative correspondant à ce pourcentage.",,,National Research Council Canada,Conseil national de recherches Canada
2018-2019,1558,IRAP Advisory Services to Firms,Services-conseils du PARI aux entreprises,1558,"IRAP identifies and addresses the needs of funded clients, providing the highest-quality services in a courteous and professional way.","Le PARI détermine les besoins des clients financés et y répond en toute confidentialité, en fournissant des services de la plus haute qualité de façon courtoise et professionnelle.",https://nrc.canada.ca/en/support-technology-innovation/nrc-irap-service-standards,https://nrc.canada.ca/fr/soutien-linnovation-technologique/normes-service-pari-cnrc,oth,percentage,100,2688,2800,0.96,2018-2019,oth,The quality of the service and professionalism of staff,Qualité de service et professionalisme du personnel,"SERVICE STANDARD IN DEVELOPMENT: IRAP gather information from  all funded clients regarding the staff professionalism and knowledge. This metric will be further revised to specifically reflect the quality of advisory services provided to funded clients. 

Total Annual Business Volume represents the total number of funded firms who started new projects in 2018-19 (includes  NRC IRAP support to firms for technology innovation projects and for the youth employment program) .

The Annual Business Volume Satisfying Standard was recorded by the service as a percentage (96%). The number shown is the approximate value for the percentage reported.","EN COURS D'ÉLABORATION : Le PARI  collecte information par clients financés sur le professionnalisme et les connaissances du personnel consultatif. Cette mesure sera modifiée à l'avenir  de refléter plus précisément la qualité des services consultatifs fournis aux clients financés. 
Le volume totale annuel d'activités représente le nombre total d'entreprises financées qui ont lancé de nouveaux projets en 2018-2019 (comprend le support  aux entreprises du PARI CNRC pour les projets d'innovation technologique et pour le programme emploi jeunesse). 

Le volume d'activité annuel satisfaisant la norme de service a été enregistrée par le service sous forme de pourcentage (96%). Le nombre indiqué est la valeur approximative correspondant à ce pourcentage.",,,National Research Council Canada,Conseil national de recherches Canada
2018-2019,425,Direct Funding Payments,Paiements d’aide financière directs,1569,Direct Deposit Test Payments: SSHRC will process a funding recipient’s test direct deposit payment within 10 business days of receiving all required documentation as per the relevant Award Holder’s Guide.,"Déclenchement du processus de dépôt direct - Versement d'essai: Au cours des 10 jours ouvrables suivant la réception de tous les documents requis selon le guide à l'intention des titulaires d’une bourse pertinent, le CRSH procède à l’essai d’un versement par dépôt direct au bénéficiaire du financement.",http://www.sshrc-crsh.gc.ca/funding-financement/service/standards-normes-eng.aspx,http://www.sshrc-crsh.gc.ca/funding-financement/service/standards-normes-fra.aspx,time,percentage,90,169,216,0.7824074074074074,2017-2018,oth,"Service provided via email, fax, or postal mail.","Le service est disponible par courriel, par fax, ou par la poste.",,,,,Social Sciences and Humanities Research Council of Canada,Conseil de recherches en sciences humaines du Canada
2018-2019,425,Direct Funding Payments,Paiements d’aide financière directs,1570,Direct Deposit First Payments: SSHRC will process a funding recipient’s first direct deposit payment within seven business days of receiving confirmation of a successful test payment.,"Déclenchement du processus de dépôt direct - Premier versement: Au cours des sept jours ouvrables suivant la réception de la confirmation de la réussite de cet essai, le CRSH effectue le premier versement par dépôt direct au bénéficiaire du financement.",http://www.sshrc-crsh.gc.ca/funding-financement/service/standards-normes-eng.aspx,http://www.sshrc-crsh.gc.ca/funding-financement/service/standards-normes-fra.aspx,time,percentage,90,359,380,0.9447368421052632,2017-2018,oth,"Service provided via email, fax, or postal mail.","Le service est disponible par courriel, par fax, ou par la poste.",,,,,Social Sciences and Humanities Research Council of Canada,Conseil de recherches en sciences humaines du Canada
2018-2019,425,Direct Funding Payments,Paiements d’aide financière directs,1571,Direct Funding Payments (subsequent): SSHRC will process a funding recipient’s subsequent payment within 10 business days of receiving the required documentation as per the relevant Award Holder’s Guide.,"Dépôt direct - versements subséquents: Au cours des 10 jours ouvrables suivant la réception de tous les documents requis selon le guide à l'intention des titulaires d’une bourse pertinent, le CRSH effectue le versement subséquent au bénéficiaire du financement.",http://www.sshrc-crsh.gc.ca/funding-financement/service/standards-normes-eng.aspx,http://www.sshrc-crsh.gc.ca/funding-financement/service/standards-normes-fra.aspx,time,percentage,90,828,970,0.8536082474226804,2017-2018,oth,"Service provided via email, fax, or postal mail.","Le service est disponible par courriel, par fax, ou par la poste.",,,,,Social Sciences and Humanities Research Council of Canada,Conseil de recherches en sciences humaines du Canada
2018-2019,1334,Canadian Occupational Projection System,Système sur la projection des professions du Canada,1572,Our goal is to update the projections available on the COPS website every two years.,Notre objectif est de mettre à jour les projections disponibles sur le site Web du SPPC tous les deux ans.,,,time,other_type,ND,ND,ND,ND,,oth,Email channel,Par courriel,"COPS is an information product that is updated every two years, with flexible deadlines.

The target is 99.5% The total annual business volume is not available.","Le SPPC est un service de renseignements mis à jour tous les deux ans, et dont les échéanciers sont flexibles.

La cible est 99,5 %. Aucune donnée n'est disponible.",,,Employment and Social Development Canada,Emploi et Développement social Canada
2018-2019,1334,Canadian Occupational Projection System,Système sur la projection des professions du Canada,1573,Our goal is to respond to clients enquiries to COPS Inbox within 5-10 business days.,Notre objectif est de répondre aux demandes des clients reçues dans la boîte de réception du SPPC dans un délai de cinq à dix jours ouvrables.,,,time,other_type,ND,ND,ND,ND,,oth,Email and telephone channels,Par courriel et téléphone,"The COPS team receives a very low volume of email enquiries. As a result, this standard has never been officially assessed. Internal enquiries are answered via the official departmental channels.

The target is 99.9%. The total annual business volume is not available.","L’équipe du SPPC reçoit une très faible quantité de demandes de renseignements par courriel. Par conséquent, cette norme n’a jamais été officiellement évaluée. On répond aux demandes internes par les moyens ministériels officiels.

La cible est 99,9 %. Aucune donnée n'est disponible.",,,Employment and Social Development Canada,Emploi et Développement social Canada
2018-2019,1334,Canadian Occupational Projection System,Système sur la projection des professions du Canada,1574,"Our goal is for the COPS website to be accessible 24 hours a day, seven days a week.","Pour le site Web du SPPC, nous visons à ce qu’il soit accessible en tout temps.",,,acces,other_type,ND,ND,ND,ND,,onl,,,"COPS is an information service product. Since it is not a vital 24/7 service, this standard has not been officially assessed. 

The target is 99.9%. Data is not available.","Le SPPC est un service de renseignements. Puisqu’il ne s’agit pas d’un service en tout temps essentiel, cette norme n’a pas été officiellement évaluée.

La cible est 99,9 %. Aucune donnée n'est disponible.",,,Employment and Social Development Canada,Emploi et Développement social Canada
